        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92
11      1284.86 977.88  1196.68 1957.08 1538.66 1710.05 505.27  172.89  1376.63 1582.88 0.0     1062.87 180.89  2108.42 1907.83 692.26  2118.32 1584.07 1839.12 2026.19 324.65  1567.53 2036.85 1086.05 1606.0  1686.65 1708.85 1439.11 475.92  370.35  879.06  1928.79 1250.94 1878.97 516.12  189.72  1762.38 919.1   1750.97 440.7   389.69  191.27  1905.75 343.0   189.72  2131.09 241.07  868.74  897.19  1978.03 191.08  376.05  1079.48 2088.67 516.12  1595.13 405.81  1624.58 417.4   1532.0  1901.35 1561.46 1357.78 1262.71 90.9    63.84   346.54  1793.81 1059.26 200.9   66.55   352.3   331.02  1521.92 964.94  1694.29 565.86  120.14  1972.17 522.35  1106.92 945.88  470.21  232.19  1567.28 1028.69 1481.31 1759.72 1970.33 454.18  998.31  1284.86
12      763.11  388.04  674.93  1435.33 482.05  976.62  808.43  952.24  290.49  1061.13 1195.09 0       1170.99 1105.08 1386.08 641.45  1114.98 1062.32 1317.37 1022.85 1314.75 1045.78 1237.52 510.71  1084.25 953.22  1187.1  705.68  1466.05 972.41  431.58  925.45  517.51  1357.22 819.28  930.19  1240.63 326.77  746.21  743.86  941.81  1181.37 1384.0  838.03  930.19  1127.75 913.24  549.28  323.58  1456.28 1155.19 1125.0  489.74  1085.33 819.28  1073.38 1154.75 568.55  1407.5  509.48  1379.6  504.89  624.35  231.4   1046.75 1069.93 1336.64 788.98  466.96  1191.0  1071.98 1342.4  1321.12 788.49  1727.25 960.86  843.79  1022.69 1450.42 825.51  592.72  1708.19 1198.44 1215.88 482.18  436.36  791.58  756.38  1448.58 949.21  678.8   763.11
13      1171.49 934.71  1083.31 1843.71 1503.82 1614.42 412.64  274.87  1333.9  1469.51 101.98  1150.76 0.0     2027.24 1794.46 578.89  2037.18 1470.7  1725.75 1945.09 143.76  1454.16 1923.55 1183.55 1492.63 1591.02 1595.48 1408.98 295.06  256.98  983.69  1847.69 1169.84 1765.6  423.44  291.7   1649.01 916.95  1669.94 506.74  276.32  10.38   1792.38 444.98  291.7   2049.99 343.05  755.37  1010.14 1864.66 77.71   262.69  1036.31 2007.57 423.44  1481.76 292.44  1589.74 236.51  1497.16 1787.98 1526.62 1327.65 1283.46 192.88  165.82  165.65  1712.71 1037.57 20.01   168.53  171.41  150.13  1440.82 784.05  1598.66 452.49  222.12  1858.76 429.72  993.55  764.99  356.84  113.24  1524.55 985.52  1367.94 1678.62 1856.96 556.12  884.94  1171.49
14      962.27  1375.58 1067.8  473.79  877.62  1015.06 2033.91 2177.72 1443.28 622.97  2009.61 1689.68 1985.51 0.0     424.62  1455.97 280.74  666.27  370.78  330.88  2129.27 560.95  131.34  1731.74 781.35  991.66  734.06  1100.27 2280.57 1913.1  1943.32 491.88  1247.06 395.76  2044.76 2155.67 434.48  1455.78 730.29  1969.34 1932.34 1995.89 422.54  2063.51 2155.67 644.81  2138.71 1254.58 1549.06 595.03  1969.79 1939.52 1568.44 287.55  2044.76 677.33  1969.27 984.56  2222.02 930.68  294.3   900.42  1018.96 1392.84 2100.51 2073.45 2151.16 775.23  1589.7  2005.52 2076.16 2156.92 2135.64 877.82  2769.52 999.3   2069.27 2248.17 488.96  2050.99 1114.54 2750.5  2012.96 2030.4  1099.61 1414.82 1085.77 822.58  227.36  2174.69 1398.96 962.27
15      797.45  1209.36 902.97  49.25   1134.49 850.25  1867.69 2011.5  1278.31 458.16  1844.8  1523.46 1820.7  715.8   0.0     1291.16 573.47  501.46  172.03  632.83  1964.46 396.09  420.22  1565.52 616.57  826.85  569.25  1041.91 2115.76 1748.29 1777.1  793.83  1114.25 112.34  1878.54 1989.45 274.58  1289.65 1034.15 1803.12 1767.63 1831.08 81.52   1897.29 1989.45 946.76  1972.58 1089.77 1382.84 396.28  1804.97 1774.71 1402.22 580.28  1878.54 512.44  1804.37 1220.44 2057.21 1127.93 229.72  1157.39 960.58  1227.87 1935.7  1908.64 1986.35 1076.92 1423.48 1840.71 1911.35 1992.11 1970.83 819.35  2604.73 834.49  1943.8  1964.94 64.34   1884.72 949.79  2585.69 1848.15 1865.59 1356.58 1248.58 920.96  1042.83 357.46  2008.47 1234.19 797.45
16      592.64  355.86  504.46  1264.79 924.97  1035.57 679.65  793.39  755.05  890.66  620.5   571.91  596.4   1448.47 1215.61 0.0     1458.34 891.85  1146.9  1366.24 740.16  875.31  1344.7  613.97  913.68  1012.17 1016.63 830.13  891.46  523.9   825.55  1268.84 590.99  1186.75 690.5   1037.9  1070.16 338.1   1091.09 773.81  543.33  606.78  1213.53 945.74  1037.9  1471.14 1021.03 176.52  431.29  1285.81 580.68  550.41  457.46  1428.72 690.5   902.91  580.14  1010.89 832.91  918.31  1209.13 947.77  748.8   704.61  711.4   684.34  762.05  1133.86 458.72  616.41  687.05  767.81  746.53  861.97  1380.45 1019.81 719.5   740.64  1279.95 696.73  414.7   1361.39 623.85  641.29  945.7   406.67  789.09  1099.77 1278.07 1056.92 306.09  592.64
17      953.47  1391.15 1059.0  482.65  893.19  1006.26 2049.44 2193.29 1458.85 614.17  2000.81 1705.25 1976.71 429.42  433.4   1447.17 0.0     657.42  379.56  346.45  2120.47 552.1   122.54  1747.31 772.59  982.86  725.26  1115.86 2271.77 1904.3  1958.89 507.45  1262.61 404.54  2060.33 2171.24 425.68  1471.44 745.86  1984.91 1923.64 1987.09 431.32  2079.08 2171.24 660.38  2154.34 1245.78 1564.57 603.81  1960.94 1930.72 1584.01 263.47  2060.33 668.53  1960.47 1000.13 2213.22 946.25  303.08  915.99  1034.53 1408.41 2091.71 2064.65 2142.36 790.8   1605.27 1996.72 2067.36 2148.12 2126.84 893.39  2760.76 990.5   2084.84 2263.74 497.68  2066.56 1105.74 2741.7  2004.16 2021.6  1115.18 1430.29 1076.97 838.15  218.56  2190.26 1390.2  953.47
18      405.99  817.82  511.43  493.23  743.05  458.71  1476.15 1619.96 886.77  119.03  1453.24 1131.92 1429.16 896.99  443.98  899.62  729.67  0       375.27  814.02  1572.92 103.68  573.07  1173.98 225.08  435.31  245.0   650.37  1724.22 1356.75 1385.54 820.36  722.71  415.12  1487    1597.91 298.53  898.11  642.61  1411.58 1376.09 1439.54 441.9   1505.75 1597.91 1022.66 1581.04 698.23  991.3   514.08  1413.44 1383.17 1010.68 736.48  1487    11.06   1412.92 828.97  1665.67 736.31  437.5   765.85  569.0   836.33  1544.16 1517.1  1594.81 685.38  1031.94 1449.17 1519.81 1600.57 1579.29 427.9   2213.21 442.95  1552.26 1573.4  508.32  1493.19 558.22  2194.15 1456.61 1474.05 965.04  857.06  529.42  651.29  506.48  1616.93 842.65  405.99
19      625.42  1037.33 730.96  249.66  962.54  678.22  1695.66 1839.47 1106.28 286.13  1672.77 1351.43 1648.67 678.0   200.41  1119.13 510.68  329.43  0.0     595.03  1792.43 224.06  354.08  1393.49 444.59  654.82  397.22  869.88  1943.73 1576.26 1605.07 780.5   942.22  171.55  1706.51 1817.42 102.55  1117.62 862.12  1631.09 1595.6  1659.05 198.33  1725.18 1817.42 933.43  1800.55 917.74  1210.81 224.25  1632.95 1602.62 1230.19 517.49  1706.51 340.45  1632.43 1048.48 1885.18 955.9   193.93  985.36  788.55  1055.84 1763.58 1736.61 1814.32 904.89  1251.45 1668.68 1739.24 1820.08 1798.8  647.32  2432.72 662.46  1771.77 1792.91 264.75  1712.74 777.71  2413.66 1676.12 1693.56 1184.55 1076.52 748.9   870.75  287.42  1836.44 1062.16 625.42
20      1045.59 1208.26 1151.13 574.78  710.3   895.11  1866.59 2010.4  1275.96 706.28  2085.85 1522.36 2061.75 264.32  525.53  1532.21 92.13   749.6   471.69  0.0     2205.51 644.23  214.67  1564.42 864.76  871.71  817.39  932.97  2356.81 2030.57 1776    324.56  1079.74 496.58  1877.44 1988.35 517.81  1288.55 562.97  1802.02 1999.97 2072.13 523.45  1896.19 1988.35 477.49  1971.48 1330.82 1381.74 695.94  2046.01 2015.76 1401.12 62.48   1877.44 760.66  2045.51 817.24  2298.26 763.36  395.21  733.1   851.64  1225.52 2104.86 2128.09 2227.4  607.91  1422.38 2081.76 2130.14 2233.16 2211.79 710.5   2845.8  879.35  1901.95 2080.85 589.87  1883.67 1196.89 2826.74 2089.2  2106.64 932.29  1247.5  986.91  655.26  310.66  2007.37 1475.24 1045.59
21      1297.23 1060.45 1209.05 1969.45 1629.56 1740.16 538.38  400.61  1459.64 1595.25 227.72  1276.5  188.66  2153.06 1920.2  704.63  2162.96 1596.44 1851.49 2070.83 0.0     1579.9  2049.21 1309.29 1618.3  1716.76 1721.2  1534.72 243.03  382.72  1109.38 1973.43 1295.58 1891.34 549.23  417.44  1774.75 1042.69 1795.68 632.45  402.06  136.12  1918.12 570.72  417.44  2175.73 468.79  881.11  1135.88 1990.38 203.45  388.43  1162.05 2133.31 549.23  1607.5  418.18  1715.48 180.8   1622.9  1913.72 1652.36 1453.39 1409.2  318.62  291.56  64.43   1838.45 1163.31 145.65  294.27  70.19   6.37    1566.56 728.4   1724.4  578.23  347.86  1984.54 555.44  1119.29 709.34  482.58  238.98  1650.29 1111.26 1493.68 1804.36 1982.7  681.9   1010.68 1297.23
22      425.49  837.32  530.95  423.9   762.55  478.21  1495.65 1639.46 906.27  86.12   1472.76 1151.42 1448.66 827.66  374.65  919.12  660.34  129.42  305.94  744.69  1592.42 0.0     503.74  1193.45 244.58  454.81  175.67  669.87  1743.72 1376.25 1405.06 839.86  742.21  345.79  1506.5  1617.41 229.2   917.61  662.11  1431.08 1395.59 1459.04 372.57  1525.25 1617.41 1083.09 1600.54 717.73  1010.8  444.85  1432.94 1402.67 1030.18 667.15  1506.5  140.48  1432.42 848.47  1685.17 755.89  368.17  785.35  588.54  855.83  1563.66 1536.6  1614.31 704.86  1051.44 1468.67 1539.24 1620.06 1598.79 447.4   2232.71 462.45  1571.76 1592.9  438.94  1512.69 577.72  2213.65 1476.09 1493.55 984.54  876.56  548.92  670.79  437.15  1636.43 862.15  425.49
23      830.9   1242.83 936.46  365.93  969.47  883.72  1901.16 2044.97 1311.78 491.63  1878.27 1556.93 1854.17 481.23  316.68  1324.63 313.91  534.93  262.84  398.26  1997.93 429.56  0.0     1598.99 650.09  860.23  602.72  1075.38 2149.23 1781.7  1810.57 583.73  1147.72 287.82  1912.01 2022.92 303.14  1323.12 822.14  1836.59 1801.1  1864.55 314.6   1930.76 2022.92 736.61  2006.05 1123.24 1416.31 492.3   1838.45 1808.18 1435.69 320.72  1912.01 545.99  1837.93 1253.98 2090.68 1161.39 186.36  992.27  994.05  1261.34 1969.17 1942.11 2019.82 867.08  1456.95 1874.18 1944.82 2025.58 2004.3  852.84  2638.22 867.96  1977.27 1998.41 381.02  1918.19 983.21  2619.16 1881.62 1899.06 1191.46 1282.07 954.43  914.43  96.07   2041.94 1267.66 830.9
24      912.38  395.01  824.2   1584.6  955.78  1127.18 814.62  958.43  793.76  1210.36 1201.96 484.7   1177.86 1525.55 1535.35 648.32  1535.45 1211.59 1466.64 1443.32 1321.62 1195.05 1657.99 0.0     1233.52 1103.78 1336.35 856.24  1472.92 978.58  738.34  1345.92 668.07  1506.4  825.47  936.38  1389.9  336.23  1168.09 750.05  948.0   1188.24 1533.27 844.22  936.38  1548.22 919.51  556.15  329.77  1605.55 1162.14 1131.87 496.61  1505.8  825.47  1222.65 1161.62 1041.71 1414.37 949.13  1528.87 978.59  774.91  684.54  1052.94 1076.12 1343.51 1210.87 476.42  1197.87 1078.17 1349.27 1327.99 939.05  1955.33 1111.42 849.98  1028.88 1599.69 831.7   741.99  1936.27 1205.31 1222.75 984.41  445.82  942.08  1176.83 1597.85 955.4   685.72  912.38
25      398.08  809.97  503.56  557.92  735.2   450.86  1468.3  1612.11 878.92  183.73  1445.41 1124.02 1421.31 961.73  508.72  891.77  794.41  184.96  440.01  878.76  1565.07 168.42  637.81  1166.13 0.0     427.46  309.74  642.52  1716.37 1348.9  1377.71 812.51  714.86  479.86  1479.15 1590.06 363.27  890.16  634.76  1403.73 1368.24 1431.69 506.64  1497.9  1590.06 1014.81 1573.19 690.38  983.45  578.88  1405.55 1375.32 1002.83 801.22  1479.15 196.02  1405.07 821.12  1657.82 728.54  502.24  758.0   561.19  828.48  1536.31 1509.25 1586.96 677.53  1024.09 1441.32 1511.96 1592.72 1571.44 420.05  2205.36 435.1   1544.41 1565.55 573.06  1485.32 550.43  2186.3  1448.76 1466.2  957.19  849.21  521.57  643.44  571.22  1609.08 834.7   398.08
26      542.56  727.6   648.02  834.77  544.99  104.16  1385.93 1529.74 795.3   460.57  1589.83 1041.7  1565.73 801.93  785.52  1036.19 811.75  461.76  716.81  719.7   1709.49 445.22  914.61  1083.76 483.69  0.0     586.54  452.31  1860.79 1549.91 1295.34 622.3   599.08  756.62  1396.78 1507.69 640.07  807.89  444.55  1321.36 1519.31 1576.11 783.44  1415.53 1507.69 824.6   1490.82 834.8   901.08  855.72  1550.01 1519.74 920.46  782.18  1396.78 472.82  1549.49 630.91  1802.15 538.33  779.04  567.79  370.98  744.86  1624.18 1647.43 1731.38 487.32  941.72  1585.74 1649.48 1737.14 1715.86 229.84  2349.78 105.39  1421.29 1600.19 849.86  1403.01 694.84  2330.72 1593.18 1610.62 766.98  766.84  506.25  453.23  848.02  1526.71 979.22  542.56
27      570.66  982.49  676.12  248.23  907.63  623.38  1640.82 1784.63 1051.44 231.29  1617.93 1296.59 1593.83 651.99  198.98  1064.29 484.67  274.59  130.27  569.02  1737.59 169.22  328.07  1338.56 389.75  599.98  0.0     815.04  1888.89 1521.42 1550.23 754.49  887.38  170.1   1651.67 1762.58 53.53   1062.78 807.28  1576.25 1540.76 1604.21 196.9   1670.42 1762.58 907.42  1745.68 862.9   1155.97 269.18  1578.11 1547.84 1175.35 491.48  1651.67 285.63  1577.59 993.64  1830.34 901.0   192.5   930.52  733.71  1001.0  1708.83 1681.77 1759.48 850.05  1196.61 1613.84 1684.42 1765.24 1743.96 592.57  2377.88 607.62  1716.93 1738.07 263.32  1657.86 722.88  2358.82 1621.28 1638.72 1129.71 1021.73 694.09  815.96  261.48  1781.6  1007.32 570.66
28      434.31  275.29  346.13  1106.44 434.49  605.88  933.62  1077.43 342.99  732.33  1152.88 589.39  1128.78 1004.25 1057.28 599.24  1014.15 733.52  988.57  922.02  1272.54 716.98  1136.69 631.45  755.45  582.48  858.3   0       1423.84 1097.6  842.98  824.62  146.77  1028.42 944.47  1055.38 911.83  355.58  646.87  869.05  1067.0  1139.16 1055.2  963.22  1055.38 1026.92 1038.51 397.85  448.77  1127.48 1113.06 1082.79 468.15  984.5   944.47  744.58  1112.54 520.41  1365.29 427.81  1050.8  457.29  253.61  292.55  1171.94 1195.08 1294.43 689.64  489.41  1148.79 1197.17 1300.19 1278.91 417.75  1912.83 590.12  968.98  1147.88 1121.62 950.7   263.92  1893.77 1156.23 1173.67 533.64  314.53  420.77  655.55  1119.78 1074.4  542.27  434.31
29      1565.69 1328.91 1477.61 2237.91 1898.02 2008.62 806.81  669.07  1728.1  1863.71 496.18  1544.96 457.12  2421.51 2188.71 973.09  2431.38 1864.92 2119.95 2339.29 369.09  1848.36 2317.75 1577.75 1886.9  1985.22 1989.68 1803.18 0.0     651.18  1377.95 2241.89 1564.04 2159.79 817.69  685.9   2043.19 1311.15 2064.14 900.95  670.52  404.58  2186.58 839.18  685.9   2444.19 737.25  1149.57 1404.44 2258.86 471.91  656.89  1430.51 2401.77 817.69  1875.96 686.64  1983.94 442.99  1891.36 2182.18 1920.82 1721.85 1677.66 587.15  560.09  390.98  2106.91 1431.77 414.21  562.73  396.74  375.46  1834.98 990.53  1992.81 846.69  616.32  2253.0  823.92  1387.75 971.47  751.11  507.44  1918.75 1379.72 1762.2  2072.82 2251.16 950.36  1279.14 1565.69
30      1062.43 825.68  974.28  1734.68 1394.79 1505.39 290.4   407.1   1224.87 1360.48 234.21  1038.13 210.11  1918.29 1685.43 469.86  1928.19 1361.67 1616.7  1836.06 353.87  1345.13 1814.45 1061.31 1383.6  1481.99 1486.45 1299.95 505.17  0.0     861.45  1738.66 1060.81 1656.57 301.25  423.93  1539.98 807.92  1560.91 384.56  154.08  220.49  1683.35 717.37  423.93  1940.96 475.28  646.34  872.45  1755.63 194.39  168.38  927.28  1898.54 301.25  1372.73 198.13  1480.71 446.62  1388.13 1678.95 1417.59 1218.62 1174.43 325.11  298.05  375.76  1603.68 928.51  230.11  300.76  381.52  360.24  1331.79 994.16  1489.63 330.25  354.35  1749.77 307.48  884.42  975.1   208.53  255     1415.52 876.4   1258.91 1569.59 1747.93 828.55  775.91  1062.43
31      812.66  295.29  724.48  1484.88 856.07  1027.46 715.58  859.39  371.66  1110.68 1102.24 116.84  1078.14 1425.83 1435.63 548.6   1435.73 1111.87 1366.92 1343.6  1221.9  1095.33 1558.27 417.86  1133.8  1004.06 1236.65 756.52  1373.2  879.56  0       1246.2  568.35  1406.77 726.43  837.34  1290.18 236.51  1068.45 651.01  848.96  1088.52 1433.55 745.18  837.34  1448.5  820.47  456.43  230.73  1505.83 1062.42 1032.15 396.89  1406.08 726.43  1122.84 1061.9  649.87  1314.65 849.41  1429.15 878.87  675.19  314.58  953.9   977.08  1243.79 1111.22 376.7   1098.15 979.13  1249.55 1228.27 839.33  1856.29 1011.7  750.89  929.84  1499.97 732.66  642.27  1837.23 1105.57 1123.03 563.45  346.1   842.34  1077.13 1498.13 856.36  586     812.66
32      888.13  1045.8  993.59  763.63  547.84  732.65  1704.13 1847.94 1113.5  913.83  1923.39 1359.9  1899.29 289.76  714.37  1369.75 299.64  957.13  660.54  207.53  2043.05 851.76  422.2   1401.96 945.38  709.21  1024.92 770.51  2194.35 1868.11 1613.54 0.0     917.28  685.52  1714.98 1825.89 725.34  1126.09 400.51  1639.56 1837.51 1909.67 712.3   1733.64 1825.89 315.03  1809.02 1168.36 1219.28 884.79  1883.57 1853.3  1238.66 270.01  1714.98 968.19  1883.05 654.78  2135.8  600.9   584.06  570.64  689.18  1063.06 1942.45 1965.63 2064.94 445.45  1259.86 1919.3  1967.68 2070.7  2049.42 548.04  2683.34 716.89  1739.49 1918.39 778.65  1721.21 1034.43 2664.28 1926.66 1944.18 769.83  1085.04 824.44  492.8   518.2   1844.91 1312.78 888.13
