        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72
11      1151.57 57.79   279.51  82.06   43.0    186.76  208.65  214.41  53.38   193.13  0.0     10.14   126.88  1768.06 1772.46 1745.68 1163.63 1607.79 1578.74 1844.74 1547.17 1191.58 1011.69 1176.29 425.06  1827.77 1890.72 2017.3  2007.4  1503.42 1600.8  323.08  237.05  271.78  231.87  403.5   1263.54 1488.03 1925.17 305.26  1490.86 1903.63 254.95  735.45  403.5   101.97  1461.81 479.65  1276.7  1992.05 633.04  338.06  1629.09 1594.5  1420.9  963.77  1477.21 1987.65 1506.7  432.57  1401.13 807.99  336.92  93.24   1504.58 965.6   1348.02 1658.7  1837.04 536.24  865.02  1151.57
12      1141.36 47.65   269.37  71.92   32.86   176.62  198.51  204.27  43.24   182.99  52.87   0.0     116.74  1757.92 1762.32 1735.52 1153.49 1597.65 1568.6  1834.6  1537.03 1181.44 1001.46 1166.15 414.92  1817.63 1880.58 2007.12 1997.26 1493.28 1590.66 312.99  226.92  261.64  221.73  393.39  1253.4  1477.89 1915.03 295.12  1480.72 1893.49 244.81  725.31  393.39  91.83   1451.7  469.51  1266.56 1981.91 622.9   327.92  1618.95 1584.36 1410.76 953.58  1467.1  1977.51 1496.49 422.43  1390.99 797.85  326.78  83.18   1494.49 955.46  1337.88 1648.56 1826.9  526.1   854.88  1141.36
13      1024.69 139.51  391.74  179.32  155.23  298.99  320.88  326.59  165.61  305.36  175.24  185.29  0.0     1641.18 1645.58 1618.8  1036.75 1480.9  1451.86 1717.86 1420.26 1064.7  884.81  1049.41 692.81  1700.89 1763.78 1890.42 1880.52 1376.54 1473.92 420.39  110.09  369.05  104.9   276.69  1136.66 1361.15 1798.29 178.38  1363.98 1776.75 352.22  608.57  276.69  199.2   1334.96 352.77  1149.82 1865.17 506.16  450.29  1502.21 1467.62 1293.97 836.89  1350.36 1860.77 1379.82 305.69  1274.25 920.22  210.04  200.12  1377.75 838.72  1221.14 1531.77 1710.16 803.99  738.14  1024.69
14      701.91  1709.34 1961.66 1749.25 1725.15 1868.81 1890.8  1896.56 1735.53 1875.28 1745.16 1755.21 1658.29 0.0     128.24  101.46  1469.97 767.99  738.94  300.73  707.37  668.97  1318.03 1482.63 1801.74 688.86  751.81  468.5   610.83  792.0   889.35  1877.03 1652.74 1893.9  1668.26 1782.99 1132.32 443.16  527.86  1720.94 539.22  315.22  1915.95 994.22  1782.99 1769.16 416.97  1700.34 1145.48 375.33  1608.31 2020.21 179.03  754.7   723.89  1681.55 1032.38 475.31  1061.84 1848.25 1159.88 2490.14 1752.6  1770.02 1261.03 1153.05 825.41  947.28  252.51  1912.92 1138.64 701.91
15      715.96  1723.5  1975.73 1763.32 1739.22 1882.98 1904.87 1910.63 1749.6  1889.35 1759.23 1769.28 1672.31 148.24  0.0     30.86   1484.04 782.06  753     314.8   721.44  683.04  1332.1  1496.7  1815.81 712.35  775.3   491.99  634.32  806.07  903.45  1891.1  1666.78 1907.97 1682.33 1797.06 1146.39 457.23  551.35  1735.01 553.29  338.74  1930.02 1008.29 1797.06 1783.23 431.04  1714.41 1159.55 398.82  1622.33 2034.28 193.1   768.77  737.87  1695.58 1046.45 498.8   1075.91 1862.32 1173.95 2504.21 1766.67 1784.11 1275.1  1167.12 839.48  961.35  275.91  1926.99 1152.64 715.96
16      685.11  1692.64 1944.87 1732.46 1708.36 1852.12 1874.01 1879.77 1718.74 1858.49 1728.37 1738.42 1641.46 117.38  106.86  0.0     1453.18 751.2   722.15  283.94  690.58  652.18  1301.24 1465.84 1784.95 681.49  744.44  461.13  603.46  775.21  872.59  1860.24 1635.95 1877.11 1651.47 1766.2  1115.53 426.36  520.49  1704.15 522.43  307.88  1899.16 977.43  1766.2  1752.37 400.18  1683.47 1128.69 367.96  1591.52 2003.42 162.24  737.91  707.01  1664.76 1015.59 467.94  1045.05 1831.46 1143.03 2473.35 1735.81 1753.25 1244.24 1136.26 808.62  930.49  245.14  1896.13 1121.85 685.11
17      912.38  1162.14 1414.37 1201.96 1177.86 1321.62 1343.51 1349.27 1188.24 1327.99 1197.87 1207.92 1111.0  1528.87 1533.27 1506.4  0.0     1140.47 1111.42 1605.55 1079.8  863.64  229.0   12.66   844.22  1345.92 1408.87 1535.45 1525.55 1021.52 1118.95 919.51  978.58  936.38  1120.97 825.47  684.54  1248.84 1443.32 898.28  1251.67 1657.99 958.43  556.15  825.47  1221.87 1222.65 742.82  756.48  1703.9  650.79  1472.92 1389.9  1127.18 939.05  738.34  949.13  1505.8  978.59  849.98  880.91  1936.27 1205.31 1222.75 984.41  445.82  942.08  1176.83 1597.85 955.4   685.72  912.38
18      621.44  1628.82 1881.12 1668.66 1644.61 1788.37 1810.26 1816.02 1654.99 1794.68 1664.62 1674.59 1577.68 857.92  862.32  835.54  1162.64 0       175.66  934.6   144.16  506.63  1010.7  1175.3  1494.41 701.18  764.13  890.71  880.81  376.88  474.21  1569.7  1628.78 1586.57 1587.72 1475.66 823.74  577.89  798.58  1548.47 580.72  993.49  1608.62 913.68  1475.66 1688.62 551.7   1393.09 836.9   1081.91 1300.98 1939.67 718.86  193.35  308.67  1374.19 617.21  861.06  646.67  1500.17 744.71  2409.69 1672.16 1689.5  845.9   845.72  585.12  532.11  926.9   1605.59 1058.1  621.44
19      650.49  1657.94 1910.17 1697.84 1673.66 1817.41 1839.31 1845.07 1684.04 1823.8  1693.67 1703.72 1606.8  886.97  891.37  864.59  1191.69 29.05   0       963.65  173.18  535.68  1039.75 1204.35 1523.46 730.23  793.18  919.76  909.82  405.88  503.26  1598.75 1657.84 1615.66 1616.77 1504.71 852.79  606.94  827.63  1577.52 609.77  1022.54 1637.67 942.73  1504.71 1717.67 580.75  1422.06 865.95  1110.96 1330.03 1968.72 748.0   222.4   337.71  1403.21 646.26  890.11  675.72  1529.22 773.71  2438.65 1701.11 1718.55 874.91  874.77  614.18  561.16  955.95  1634.64 1087.06 650.49
20      767.26  1774.8  2027.03 1814.62 1790.52 1934.28 1956.17 1961.93 1800.9  1940.65 1810.53 1820.58 1723.66 299.73  304.13  277.3   1535.34 833.36  804.31  0.0     772.64  734.34  1383.4  1548.0  1867.11 863.84  926.79  652.53  785.77  857.31  954.75  1942.4  1718.11 1959.27 1733.6  1848.36 1197.69 508.53  702.84  1786.31 604.59  490.23  1981.32 1059.59 1848.36 1834.53 482.34  1765.71 1210.85 550.31  1673.68 2085.56 244.38  820.07  789.18  1746.92 1097.65 659.34  1127.21 1913.54 1225.25 2555.51 1817.97 1835.41 1326.4  1218.42 890.78  1012.58 429.34  1978.21 1204.01 767.26
21      682.06  1689.51 1941.74 1729.33 1705.23 1848.99 1870.88 1876.64 1715.61 1855.36 1725.24 1735.29 1638.37 918.54  922.94  896.16  1223.26 60.55   31.57   995.22  0.0     567.25  1071.32 1235.92 1555.03 761.8   824.75  951.33  941.36  437.45  534.83  1630.32 1689.41 1647.19 1648.34 1536.28 884.36  638.51  859.2   1609.09 641.34  1054.11 1669.24 974.3   1536.28 1749.24 612.32  1453.63 897.52  1142.53 1361.6  2000.29 779.57  253.97  369.34  1434.82 677.83  921.68  707.29  1560.79 805.33  2470.22 1732.68 1750.12 906.48  906.31  645.75  592.73  987.46  1666.21 1118.72 682.06
22      215.52  1222.97 1475.2  1262.79 1238.69 1382.41 1404.34 1410.1  1249.07 1388.82 1258.7  1268.68 1171.79 766.3   770.7   743.92  828.93  442.81  413.76  842.98  382.19  0.0     676.99  841.59  1160.7  648.26  711.21  837.72  827.89  323.87  421.27  1235.99 1166.28 1252.86 1181.8  1141.95 490.03  486.27  745.66  1214.76 489.1   960.33  1274.91 507.76  1141.95 1282.7  460.08  1059.3  503.19  1006.24 967.27  1533.75 627.33  429.52  241.39  1040.51 285.66  808.14  315.12  1166.46 413.16  2003.68 1266.14 1283.58 514.31  512.01  156.44  479.19  835.28  1271.87 652.18  215.52
23      683.32  933.08  1185.31 972.9   948.76  1092.56 1114.45 1120.21 959.18  1098.93 968.81  978.84  881.94  1299.81 1304.21 1277.43 236.34  911.41  882.36  1376.49 850.79  634.58  0.0     249.0   615.16  1116.86 1179.81 1306.36 1296.49 792.51  889.89  690.45  749.54  707.32  891.91  596.41  455.48  1019.78 1214.26 669.22  1022.61 1428.93 729.37  327.01  596.41  992.81  993.59  513.76  527.42  1474.84 421.73  1243.86 1160.84 898.12  709.99  509.28  720.07  1276.74 749.53  620.92  651.85  1707.21 976.15  993.69  755.35  216.76  713.08  947.79  1368.79 726.34  456.66  683.32
24      899.72  1149.48 1401.65 1189.3  1165.2  1308.96 1330.85 1336.61 1175.58 1315.33 1185.12 1195.26 1098.34 1516.11 1520.61 1493.83 56.62   1127.81 1098.76 1592.89 1067.19 850.98  216.4   0.0     831.56  1333.26 1396.21 1522.79 1512.89 1008.91 1106.29 906.85  965.94  923.72  1108.31 812.81  671.88  1236.17 1430.66 885.62  1239.01 1645.33 945.77  543.49  812.81  1209.21 1209.99 730.16  743.82  1691.24 638.13  1460.18 1377.22 1114.52 926.39  725.68  936.47  1493.14 965.93  837.32  868.2   1923.61 1192.65 1210.04 971.71  433.16  929.48  1164.19 1585.19 942.74  673.06  899.72
25      1334.05 530.65  756.97  456.47  520.46  664.22  686.06  691.87  530.84  670.59  540.47  550.52  599.74  1950.54 1954.94 1928.16 924.85  1562.14 1533.09 2027.22 1501.52 1285.31 772.91  937.51  0.0     1767.59 1830.54 1957.1  1947.22 1443.24 1540.62 246.8   705.09  263.67  862.57  551.96  1101.51 1670.51 1864.99 624.77  1673.34 2079.66 285.72  977.75  551.96  476.38  1644.32 469.31  1178.15 2125.57 394.26  815.52  1811.57 1548.85 1360.72 717.86  1370.8  1927.47 1400.2  576.47  1302.58 1425.29 913.71  571.68  1406.08 867.49  1363.81 1598.52 2019.52 111.18  1107.39 1334.05
26      888.13  1883.57 2135.8  1923.39 1899.29 2043.05 2064.94 2070.7  1909.67 2049.42 1919.3  1929.35 1832.43 584.06  712.3   685.52  1401.96 745.94  716.89  884.79  685.32  745.91  1249.98 1414.62 1733.64 0.0     222.75  299.64  289.76  459.55  571.52  1809.02 1868.11 1825.89 1842.4  1714.98 1063.06 994.38  207.53  1787.79 963.53  422.2   1847.94 1168.36 1714.98 1943.3  968.19  1632.33 1076.22 468.02  1540.3  2194.35 725.34  732.65  548.04  1613.54 600.9   270.01  570.64  1739.49 668.68  2664.28 1926.66 1944.18 769.83  1085.04 824.44  492.8   518.2   1844.91 1312.78 888.13
27      969.81  1965.25 2217.48 2005.07 1980.97 2124.73 2146.62 2152.38 1991.35 2131.1  2000.97 2011.03 1914.11 665.74  793.98  767.2   1483.64 827.62  798.57  966.47  767.0   827.63  1331.62 1496.3  1815.4  81.6    0.0     381.25  371.44  541.23  653.2   1890.66 1949.79 1907.57 1924.08 1796.66 1144.68 1076.06 289.21  1869.47 1045.21 503.88  1929.62 1250.04 1796.66 2024.98 1049.87 1714    1157.9  549.79  1621.98 2276.03 807.02  814.33  629.72  1695.16 682.58  351.69  652.32  1821.17 750.36  2745.95 2008.42 2025.86 851.51  1166.65 906.13  574.48  599.92  1926.59 1394.43 969.81
28      953.47  1960.94 2213.22 2000.81 1976.71 2120.47 2142.36 2148.12 1987.09 2126.84 1996.72 2006.77 1909.85 303.08  431.32  404.54  1747.31 1019.55 990.5   603.81  958.93  920.53  1595.37 1759.97 2079.08 507.45  570.4   0.0     429.42  804.9   916.87  2154.34 1904.3  2171.24 1919.82 2060.33 1408.41 694.68  346.45  1972.5  790.78  122.54  2193.29 1245.78 2060.33 2020.72 668.53  1977.68 1421.57 193.92  1885.65 2271.77 425.68  1006.26 893.39  1958.89 946.25  263.47  915.99  2084.84 1013.93 2741.7  2004.16 2021.6  1115.18 1430.29 1076.97 838.15  218.56  2190.26 1390.2  953.47
29      962.27  1969.79 2222.02 2009.61 1985.51 2129.27 2151.16 2156.92 1995.89 2135.64 2005.52 2015.57 1918.65 294.3   422.54  395.76  1731.74 1028.35 999.3   595.03  967.73  929.27  1579.74 1744.4  2063.51 491.88  554.83  280.74  0.0     789.33  901.28  2138.71 1913.1  2155.67 1928.62 2044.76 1392.84 703.52  330.88  1981.3  799.58  131.34  2177.72 1254.58 2044.76 2029.43 677.33  1962.11 1406.0  178.35  1870.08 2280.57 434.48  1015.06 877.82  1943.32 930.68  287.55  900.42  2069.27 998.46  2750.5  2012.96 2030.4  1099.61 1414.82 1085.77 822.58  227.36  2174.69 1398.96 962.27
30      654.15  1649.59 1901.82 1689.41 1665.31 1809.07 1830.96 1836.72 1675.69 1815.44 1685.32 1695.37 1598.45 820.38  948.62  921.84  1167.94 511.89  482.91  1083.43 451.34  511.87  1016.04 1180.64 1499.75 346.45  409.4   535.98  526.08  0.0     337.54  1575.02 1634.13 1591.91 1608.42 1481    829.08  726.72  443.85  1553.81 729.55  658.52  1613.96 934.37  1481    1709.28 700.53  1398.29 842.24  704.43  1306.23 1960.37 867.78  498.67  314.06  1379.56 366.92  506.33  336.66  1505.51 434.7   2430.3  1692.76 1710.2  535.85  851.06  590.47  177.38  754.59  1610.93 1078.8  654.15
31      591.9   1587.34 1839.57 1627.16 1603.06 1746.8  1768.71 1774.47 1613.44 1753.19 1623.07 1633.12 1536.2  944.5   948.9   922.12  1105.73 449.63  420.66  1021.18 389.09  449.72  953.79  1118.39 1437.5  483.4   546.35  672.93  663.03  159.05  0.0     1512.76 1571.88 1529.66 1546.17 1418.75 766.83  664.47  580.8   1491.56 667.3   795.47  1551.71 872.13  1418.75 1647.07 638.28  1336.1  779.99  841.38  1244.07 1898.12 805.53  436.42  251.81  1317.31 560.3   643.28  589.76  1443.26 687.8   2368.05 1630.51 1647.95 788.95  788.81  528.22  314.33  891.54  1548.68 1016.55 591.9
32      1318.5  283.84  510.17  209.67  273.66  417.42  439.31  445.07  284.04  423.79  293.67  303.72  352.94  1934.99 1939.39 1912.61 909.3   1546.59 1517.54 2011.64 1485.9  1269.76 757.33  921.96  166.25  1752.04 1814.99 1941.57 1931.67 1427.69 1525.05 0       492.5   16.87   457.93  339.37  1085.96 1654.96 1849.44 412.18  1657.79 2064.11 38.92   962.27  339.37  229.58  1628.77 256.71  1162.6  2110.02 378.71  568.72  1796.02 1533.21 1345.17 702.31  1355.25 1911.92 1384.66 363.88  1287.03 1038.65 562.98  324.9   1390.53 851.94  1348.26 1582.97 2003.97 277.43  1091.84 1318.5
33      1062.43 194.39  446.62  234.21  210.11  353.87  375.76  381.52  220.49  360.24  230.11  240.15  143.16  1678.95 1683.35 1656.57 1061.31 1518.68 1489.63 1755.63 1458.06 1102.47 909.33  1073.97 717.37  1738.66 1801.61 1928.19 1918.29 1414.31 1511.69 475.28  0.0     423.93  157.43  301.25  1174.43 1398.92 1836.06 202.94  1401.75 1814.45 407.1   646.34  301.25  254.12  1372.73 377.33  1187.59 1902.94 530.72  505.17  1539.98 1505.39 1331.79 861.45  1388.13 1898.54 1417.59 330.25  1312.02 975.1   208.53  255     1415.52 876.4   1258.91 1569.59 1747.93 828.55  775.91  1062.43
34      1344.41 266.98  493.3   192.8   256.79  400.55  422.44  428.13  267.17  406.92  276.76  286.85  336.07  1960.9  1965.3  1938.52 935.21  1572.5  1543.45 2037.58 1511.88 1295.67 783.27  947.87  192.16  1777.95 1840.9  1967.48 1957.58 1453.6  1550.98 90.23   518.41  0       441.06  365.28  1111.87 1680.87 1875.35 438.09  1683.7  2090.02 22.05   988.18  365.28  212.71  1654.68 282.63  1188.51 2135.93 404.62  551.83  1821.93 1559.21 1371.08 728.22  1381.16 1937.83 1410.62 389.79  1312.94 1021.78 546.11  308.09  1416.44 877.85  1374.17 1608.88 2029.88 303.34  1117.75 1344.41
35      1130.92 262.76  514.99  302.58  278.48  422.24  444.13  449.89  288.86  428.61  298.49  308.54  211.62  1747.41 1751.81 1725.03 1147.17 1587.06 1558.09 1824.09 1526.52 1170.93 995.23  1159.83 803.23  1807.12 1870.07 1996.65 1986.75 1482.77 1580.15 543.63  220.6   492.3   0.0     387.11  1242.89 1467.38 1904.52 288.8   1470.21 1882.96 475.47  714.8   387.11  322.49  1441.19 463.19  1256.05 1971.4  616.58  573.54  1608.44 1573.85 1400.15 947.27  1456.59 1967.0  1486.05 416.11  1380.48 1043.47 320.46  212.17  1483.98 944.95  1327.37 1638.05 1816.39 914.41  844.37  1130.92
36      1215.59 347.52  599.71  387.34  363.24  507.0   528.89  534.65  373.62  513.37  383.25  393.3   296.38  1832.08 1836.48 1809.7  837.9   1475.19 1446.14 1908.75 1414.57 1255.6  685.96  850.56  493.96  1680.64 1743.59 1870.17 1860.18 1356.25 1453.67 372.23  153.13  389.1   310.61  0       1014.56 1552.05 1778.04 72.72   1554.88 1967.65 411.15  799.41  0       407.25  1525.86 153.92  1091.2  2056.07 307.31  658.3   1693.06 1461.9  1273.77 638.04  1283.85 1840.52 1313.31 106.84  1215.63 1128.23 361.75  408.13  1319.13 780.54  1276.86 1511.57 1901.06 605.13  928.98  1215.59
37      521.64  1200.36 1452.62 1240.21 1216.11 1359.87 1381.76 1387.52 1226.46 1366.24 1236.12 1246.17 1149.25 1138.13 1142.53 1115.75 680.2   748.44  719.39  1214.81 687.82  471.61  528.29  692.89  1012.0  953.89  1016.83 1143.42 1133.45 629.54  726.92  1087.29 1146.38 1104.16 1159.22 993.25  0.0     858.1   1051.29 1066.06 860.93  1265.96 1126.21 485.11  993.25  1260.12 831.91  910.51  325.07  1311.87 818.57  1511.17 999.16  735.09  547.02  891.81  557.1   1113.77 586.56  1017.76 449.5   1981.1  1243.56 1261    553     363.31  550.06  784.82  1207.11 1123.18 629.6   521.64
38      368.68  1376.19 1628.42 1416.0  1391.91 1535.67 1557.56 1563.32 1402.29 1542.04 1411.92 1421.97 1325.05 400.25  404.65  377.87  1136.73 434.75  405.7   476.93  374.13  335.73  984.79  1149.39 1468.5  783.11  846.06  692.42  859.81  458.76  556.14  1543.79 1319.42 1560.66 1335.02 1449.75 799.08  0.0     776.77  1387.7  205.98  535.82  1582.71 660.98  1449.75 1435.92 84.37   1367.1  812.24  624.24  1275.07 1686.97 261.28  421.46  390.65  1348.31 699.1   699.23  728.6   1515.01 826.64  2156.9  1419.36 1436.8  927.79  819.79  492.17  614.04  469.23  1579.68 805.4   368.68
39      1045.59 2046.01 2298.26 2085.85 2061.75 2205.51 2227.4  2233.16 2072.13 2211.79 2081.76 2091.81 1994.89 395.21  523.45  496.58  1564.42 908.4   879.35  695.94  847.78  908.37  1412.48 1577.08 1896.19 324.56  387.51  92.13   264.32  622.01  733.98  1971.48 2030.57 1988.35 2004.79 1877.44 1225.52 786.85  0.0     1950.25 882.91  214.67  2010.4  1330.82 1877.44 2105.76 760.66  1794.79 1238.68 286.05  1702.76 2356.81 517.81  895.11  710.5   1776    763.36  62.48   733.1   1901.95 831.14  2826.74 2089.2  2106.64 932.29  1247.5  986.91  655.26  310.66  2007.37 1475.24 1045.59
40      1142.78 274.69  526.94  314.53  290.43  434.18  456.08  461.84  300.72  440.56  310.44  320.49  223.57  1759.27 1763.67 1736.89 888.05  1525.34 1496.22 1835.95 1464.68 1182.79 736.11  900.71  544.11  1730.79 1793.74 1920.32 1910.42 1406.44 1503.76 422.38  80.32   439.25  237.8   127.99  1064.71 1479.24 1828.19 0.0     1482.07 1894.84 487.42  726.66  127.99  334.44  1453.05 204.07  1141.35 1983.26 357.46  585.49  1620.3  1512.05 1323.92 688.11  1334.0  1890.67 1363.46 156.99  1265.78 1055.42 288.85  335.32  1369.28 830.69  1339.23 1561.72 1828.25 655.29  856.23  1142.78
41      504.95  1512.46 1764.69 1552.28 1528.18 1671.91 1693.8  1699.59 1538.56 1678.31 1548.19 1558.24 1461.32 609.11  613.51  586.73  1273.0  571.02  541.97  685.79  510.4   471.99  1121.06 1285.66 1604.7  919.38  982.33  901.28  1068.6  595.03  692.41  1680.06 1455.77 1696.93 1471.29 1586.02 935.35  329.08  985.63  1523.97 0.0     744.68  1718.98 797.25  1586.02 1572.19 302.89  1503.37 948.51  833.1   1411.34 1823.24 470.14  557.73  526.83  1484.58 835.41  908.09  864.87  1651.28 962.91  2293.17 1555.63 1573.07 1064.06 956.08  628.44  750.31  678.09  1715.95 941.67  504.95
