        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      93      94      95      96      97      98      99      100     101     102     103     104     105     106     107     108     109     110     111     112
16      748.28  585.52  667.72  1915.68 1886.97 1767.24 1743.03 1862.1  1886.41 1859.39 1837.51 1718.38 1699.04 1815.46 43.51   0.0     770.1   911.33  992.66  1014.41 1166.62 1178.62 1240.4  1160.11 1311.32 1333.59 1540.73 1084.13 1065.0  1352.97 1654.61 801.0   777.6   370.97  107.8   853.74  122.78  1360.23 1374.23 900.49  1040.52 1753.87 1746.64 1746.64 2555.45 1755.73 2007.96 1795.55 1771.45 1915.21 1937.1  1942.86 1781.83 1921.58 1791.46 1801.51 1704.59 180.47  32.27   63.09   1516.27 814.29  785.24  347.03  753.67  715.26  1364.33 1528.93 1848.04 744.58  807.53  524.22  666.49  838.3   935.61  992.68  1078.68 1229.06 431.05  1474.21 1727.85 520.0   1962.25 1818.44 225.33  408.91  567.37  346.84  489.46  463.27  452.21  474.55  1241.91 1894.55 1940.2  1940.2  1923.33 1923.33 1835.47 1829.29 1829.29 2536.44 1798.9  1816.34 1307.33 1199.35 871.71  993.58  308.23  1959.22 1184.94 748.28
17      340.11  613.69  695.91  1370.37 1394.29 1239.77 1264.52 1419.66 1394.43 1417.61 1417.33 1289.49 1320.09 1395.28 897.37  946.62  0.0     141.16  222.49  244.18  503.04  515.04  578.07  497.78  648.99  671.26  878.4   388.39  369.26  690.64  992.28  443.26  419.86  974.07  961.71  445.57  828.66  697.87  711.9   486.41  620.34  1091.54 1084.31 1084.31 2135.32 1335.55 1587.78 1375.37 1351.27 1495.03 1516.92 1522.68 1361.65 1501.4  1371.28 1381.33 1284.41 890.89  895.29  868.51  853.94  456.55  427.5   967.57  395.88  197.93  702.0   866.6   1185.71 662.0   724.95  851.53  841.63  337.65  435.03  492.03  308.51  565.48  1019.98 811.88  1065.47 698.38  1299.92 1156.11 751.84  572.42  595.54  557.07  610.86  584.67  573.59  595.95  821.73  1191.47 1277.87 1277.87 1261    1261    1173.19 1166.96 1166.96 2116.26 1378.72 1396.16 537.16  537.02  276.43  492.93  959.87  1296.89 764.76  340.11
18      515.6   854.93  937.15  1229.21 1253.13 1098.61 1123.36 1278.5  1253.27 1276.45 1276.17 1148.33 1178.93 1254.12 1138.61 1187.86 499.08  0.0     81.29   103.08  361.88  373.88  436.91  356.57  507.83  530.1   737.24  247.23  228.1   549.48  851.12  687.21  663.81  1218.02 1202.95 427.46  1069.9  556.74  570.74  345.25  479.18  950.38  943.15  943.15  1994.16 1194.39 1446.62 1234.21 1210.11 1353.83 1375.76 1381.52 1220.49 1360.24 1230.12 1240.17 1143.25 1132.13 1136.53 1109.75 712.78  700.5   671.45  1208.81 639.88  423.67  560.84  725.44  1044.55 905.95  968.9   1095.41 1085.58 581.6   678.98  735.98  509.16  424.32  1263.93 670.72  924.29  939.63  1158.76 1014.95 993.15  813.66  836.74  798.31  852.1   825.91  814.85  837.14  680.57  1050.23 1136.71 1136.71 1119.81 1119.81 1032.03 1025.8  1025.8  1975.1  1237.56 1255    614.97  395.86  502.17  736.88  1201.11 1155.73 623.6   515.6
19      434.31  773.6   855.82  1147.88 1171.8  1017.28 1042.03 1197.17 1171.94 1195.08 1194.84 1067.0  1097.6  1172.79 1057.28 1106.44 417.75  253.61  0       21.75   280.55  292.55  355.58  275.29  426.5   448.77  655.91  165.9   146.77  468.15  769.79  605.88  582.48  1136.69 1121.62 346.13  988.57  475.41  489.41  263.92  397.85  869.05  861.8   861.8   1912.83 1113.06 1365.29 1152.88 1128.78 1272.54 1294.43 1300.19 1139.16 1278.91 1148.79 1158.84 1061.92 1050.8  1055.2  1028.42 631.45  619.17  590.12  1127.48 558.55  342.34  479.51  644.11  963.22  824.62  887.52  1014.15 1004.25 500.27  597.65  654.65  427.81  342.99  1182.6  589.39  842.98  858.3   1077.43 933.62  911.83  732.33  755.45  716.98  770.77  744.58  733.52  755.86  599.24  968.98  1055.38 1055.38 1038.51 1038.51 950.7   944.47  944.47  1893.77 1156.23 1173.67 533.64  314.53  420.77  655.55  1119.78 1074.4  542.27  434.31
20      412.62  751.91  834.13  1126.19 1150.11 995.59  1020.34 1175.48 1150.25 1173.43 1173.15 1045.31 1075.91 1151.1  1035.49 1084.84 396.06  231.92  313.25  0       258.86  270.86  333.89  253.6   404.81  427.08  634.22  144.21  125.08  446.46  748.1   584.19  560.79  1115.0  1099.93 324.44  966.88  453.65  467.72  242.23  376.09  847.36  840.13  840.13  1891.14 1091.34 1343.6  1131.19 1107.09 1250.85 1272.74 1278.5  1117.47 1257.22 1127.1  1137.15 1040.23 1029.11 1033.51 1006.73 609.76  597.48  568.43  1105.79 536.86  320.65  457.82  622.42  941.53  802.93  865.88  992.41  982.56  478.58  575.96  632.96  406.05  321.3   1160.91 567.7   821.34  836.61  1055.74 911.93  890.14  710.64  733.76  695.29  749.08  722.89  711.83  734.17  577.55  947.29  1033.69 1033.69 1016.82 1016.82 929.01  922.78  922.78  1872.07 1134.54 1151.98 511.95  292.84  399.15  633.86  1098.09 1052.71 520.58  412.62
21      533.65  872.94  955.16  1208.67 1232.59 1078.07 1102.82 1257.96 1232.73 1255.91 1294.18 1127.79 1158.39 1272.13 1156.62 1205.87 558.98  394.89  476.22  497.97  0.0     12.01   416.37  336.08  487.29  509.56  716.7   307.18  288.05  528.94  830.58  747.16  723.76  1277.97 1220.96 445.47  1087.91 536.2   550.2   363.26  497.19  929.84  922.58  922.58  2012.17 1212.39 1464.63 1252.22 1228.12 1371.88 1393.68 1399.53 1238.5  1378.25 1248.13 1258.18 1161.26 1150.14 1154.54 1127.76 692.22  760.45  731.31  1226.82 699.83  483.62  540.3   704.9   1023.92 965.9   1028.85 1155.43 1145.53 641.55  738.93  795.93  569.11  197.14  1323.88 526.52  903.82  957.64  1138.22 994.31  1011.11 831.67  854.73  816.32  870.11  843.92  832.86  855.2   698.58  1029.77 1116.17 1116.17 1099.23 1099.23 1011.49 1005.26 1005.26 1993.11 1255.57 1273.01 565.01  375.32  562.12  796.83  1219.12 1135.19 641.61  533.65
22      521.64  860.93  943.15  1196.66 1220.58 1066.06 1090.81 1245.95 1220.72 1243.9  1282.17 1115.78 1146.38 1260.12 1144.61 1193.86 547.02  382.88  464.21  485.96  42.08   0.0     404.36  324.07  475.28  497.55  704.69  295.17  276.04  516.93  818.57  735.09  711.75  1265.96 1208.95 433.46  1075.9  524.19  538.19  351.25  485.11  917.83  910.51  910.51  2000.16 1200.36 1452.62 1240.21 1216.11 1359.87 1381.76 1387.52 1226.46 1366.24 1236.12 1246.17 1149.25 1138.13 1142.53 1115.75 680.2   748.44  719.39  1214.81 687.82  471.61  528.29  692.89  1012.0  953.89  1016.83 1143.42 1133.45 629.54  726.92  783.92  557.1   185.13  1311.87 514.51  891.81  945.63  1126.21 982.4   999.16  819.66  842.69  804.31  858.1   831.91  820.85  843.19  686.57  1017.76 1104.16 1104.16 1087.29 1087.29 999.48  993.25  993.25  1981.1  1243.56 1261    553     363.31  550.06  784.82  1207.11 1123.18 629.6   521.64
23      653.68  993.04  1075.26 792.3   816.22  661.7   686.45  841.59  816.36  839.54  985.27  711.42  742.02  963.24  1276.72 1325.97 680.42  516.28  597.61  619.36  421.65  433.65  0       136.38  70.92   93.19   300.33  428.57  409.44  237.98  414.21  868.55  845.15  1399.36 1341.06 565.57  1208.01 203.79  217.79  483.36  297.52  513.47  506.24  506.24  1718.75 903.51  1155.74 943.33  919.18  1062.96 1084.88 1090.64 929.61  1069.36 939.24  949.29  852.37  1270.23 1274.64 1247.86 275.87  881.84  852.79  1346.92 821.22  605.01  123.84  288.53  607.64  1087.29 1150.24 1276.76 1266.92 762.94  860.32  917.28  690.5   535.13  1445.2  233.81  487.45  1077.66 721.85  578.04  1131.27 951.77  974.89  936.42  990.21  964.02  952.96  975.3   389.69  613.4   699.8   699.8   682.92  682.92  595.12  588.89  588.89  1699.69 950.64  964.12  725.69  187.19  683.51  918.22  1339.22 718.82  427.02  653.68
24      608.63  947.92  1030.14 872.59  896.51  741.99  766.74  921.88  896.65  919.83  957.59  791.71  822.25  935.54  1231.6  1280.85 635.3   471.16  552.49  574.24  501.94  513.94  80.29   0       151.21  173.48  380.62  383.45  364.32  192.86  494.5   823.43  800.03  1354.24 1295.92 520.45  1162.89 200.12  214.12  438.24  269.73  593.76  586.53  586.53  1675.51 875.74  1128.04 915.63  891.53  1035.29 1057.16 1062.89 901.91  1041.66 911.54  921.59  824.67  1225.12 1229.52 1202.74 356.16  836.72  807.67  1301.8  776.1   559.89  204.22  368.82  687.93  1042.17 1105.1  1231.63 1221.8  717.82  815.2   872.2   645.38  490.01  1400.15 314.1   567.74  1032.62 802.14  658.32  1086.15 906.65  929.77  891.3   945.09  918.9   907.84  930.15  361.99  693.69  780.09  780.09  763.22  763.22  675.41  669.18  669.18  1656.52 918.98  936.33  680.66  142.07  638.39  873.07  1294.1  799.11  399.34  608.63
25      1129.35 1468.64 1550.86 721.38  745.3   590.78  615.53  770.67  745.44  768.62  947.27  640.5   671.1   925.22  1752.32 1801.57 1156.02 991.88  1073.21 1094.96 884.81  896.81  553.2   611.98  0       22.27   229.41  904.17  885.04  713.58  343.29  1344.15 1320.75 1874.96 1816.66 1041.17 1683.55 679.39  693.39  958.96  773.12  442.55  435.23  435.23  1647.83 865.49  1117.72 905.31  881.21  1024.97 1046.86 1052.62 891.59  1031.34 901.22  911.27  814.35  1745.84 1750.24 1723.46 720.15  1357.44 1328.39 1822.52 1296.82 1080.61 568.21  732.81  536.72  1562.89 1625.84 1752.35 1742.52 1238.54 1335.92 1392.92 1166.1  1010.73 1920.87 696.97  673.26  1553.34 650.93  507.12  1606.87 1427.37 1450.49 1412.02 1465.81 1439.62 1428.56 1450.9  865.29  542.48  628.88  628.88  612.01  612.01  524.2   517.97  517.97  1628.77 879.65  926.1   1201.38 662.79  1159.11 1393.82 1814.82 647.89  902.69  1129.35
26      1107.08 1446.37 1528.59 699.11  723.03  568.51  593.26  748.4   723.17  746.35  925.0   618.23  648.83  902.95  1730.05 1779.3  1133.75 969.61  1050.94 1072.69 862.54  874.54  530.93  589.71  486.71  0       207.05  881.9   862.69  691.26  321.02  1321.88 1298.48 1852.69 1794.39 1018.9  1661.34 657.12  671.12  936.69  750.81  420.28  413.05  413.05  1625.56 843.22  1095.45 883.04  858.94  1002.7  1024.58 1030.35 869.32  1009.07 878.93  889.0   792.08  1723.57 1727.97 1701.19 697.88  1335.17 1306.09 1800.25 1274.55 1058.34 545.94  710.54  514.45  1540.62 1603.57 1730.13 1720.25 1216.27 1313.65 1370.65 1143.83 988.46  1898.6  674.65  650.99  1531.07 628.66  484.85  1584.55 1405.1  1428.19 1389.75 1443.54 1417.35 1406.29 1428.53 843.02  520.21  606.61  606.61  589.74  589.74  501.86  495.7   495.7   1606.5  857.45  903.83  1179.11 640.52  1136.84 1371.55 1792.55 625.63  880.42  1107.08
27      1053.67 1392.96 1475.18 491.97  515.89  361.37  386.12  541.26  516.03  539.21  717.86  411.09  441.69  695.81  1676.64 1725.89 1080.31 916.2   997.53  1019.28 809.13  821.13  477.52  536.3   433.34  455.61  0.0     828.49  809.36  637.9   113.88  1268.47 1245.07 1799.28 1740.98 965.49  1607.93 603.71  617.71  883.28  697.44  213.14  205.91  205.91  1418.39 636.08  888.31  675.9   651.8   795.56  817.45  823.21  662.18  801.93  671.81  681.86  584.94  1670.16 1674.56 1647.78 644.47  1281.76 1252.64 1746.84 1221.14 1004.93 492.53  657.13  307.31  1487.21 1550.16 1676.67 1666.84 1162.78 1260.24 1317.24 1090.42 935.05  1845.19 621.29  443.85  1477.66 421.52  277.71  1531.19 1351.69 1374.81 1336.34 1390.13 1363.94 1352.88 1375.22 789.61  313.07  399.47  399.47  382.58  382.58  294.79  288.56  288.56  1399.36 650.31  696.62  1125.7  587.11  1083.43 1318.14 1739.06 418.49  827.01  1053.67
