        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92
11      1151.57 57.79   279.51  82.06   43.0    186.76  208.65  214.41  53.38   193.13  0.0     10.14   126.88  1827.77 1890.72 2017.3  2007.4  1503.42 1600.8  1657.8  1477.21 1313.98 1992.05 1130.84 963.77  1575.47 254.95  392.72  1629.09 1449.59 1472.63 1434.24 1488.03 1461.81 1450.78 1473.06 735.45  558.97  432.57  271.78  271.78  323.08  323.08  409.8   403.5   403.5   1490.86 1573.08 202.2   173.48  305.26  281.05  148.61  172.96  145.9   124.02  256.4   237.05  101.97  827.05  1774.54 1823.79 1420.9  1307.73 1389.06 1410.76 1251.54 1263.54 897.03  914.79  967.95  990.22  668.21  1169.05 1149.92 1016.39 633.04  1594.5  1571.1  1903.63 1838.88 807.99  336.92  93.24   1504.58 965.6   1348.02 1658.7  1837.04 536.24  865.02  1151.57
12      1141.36 47.65   269.37  71.92   32.86   176.62  198.51  204.27  43.24   182.99  52.87   0.0     116.74  1817.63 1880.58 2007.12 1997.26 1493.28 1590.66 1647.66 1467.1  1303.84 1981.91 1120.7  953.58  1565.42 244.81  382.58  1618.95 1439.45 1462.53 1424.1  1477.89 1451.7  1440.64 1462.98 725.31  548.83  422.43  261.64  261.64  312.99  312.99  399.66  393.39  393.39  1480.72 1562.94 192.06  163.34  295.12  270.91  138.47  162.82  135.76  113.88  246.26  226.92  91.83   816.91  1764.4  1813.65 1410.76 1297.59 1378.92 1400.67 1241.4  1253.4  886.89  904.65  957.81  980.08  658.08  1158.91 1139.78 1006.25 622.9   1584.36 1560.96 1893.49 1828.74 797.85  326.78  83.18   1494.49 955.46  1337.88 1648.56 1826.9  526.1   854.88  1141.36
13      1024.69 139.51  391.74  179.32  155.23  298.99  320.88  326.59  165.61  305.36  175.24  185.29  0.0     1700.89 1763.78 1890.42 1880.52 1376.54 1473.92 1530.92 1350.36 1187.1  1865.17 1003.96 836.89  1448.61 352.22  265.84  1502.21 1322.71 1345.83 1307.36 1361.15 1334.96 1323.9  1346.24 608.57  432.09  305.69  369.05  369.05  420.39  420.39  282.92  276.69  276.69  1363.98 1446.2  299.46  270.75  178.38  154.17  245.88  270.23  243.17  221.29  129.52  110.09  199.2   939.28  1647.66 1696.91 1293.97 1180.85 1262.18 1283.89 1124.65 1136.66 770.15  787.91  841.07  863.34  541.34  1042.17 1023.04 889.51  506.16  1467.62 1444.22 1776.75 1712.0  920.22  210.04  200.12  1377.75 838.72  1221.14 1531.77 1710.16 803.99  738.14  1024.69
14      888.13  1883.57 2135.8  1923.39 1899.29 2043.05 2064.94 2070.7  1909.67 2049.42 1919.3  1929.35 1832.43 0.0     222.75  299.64  289.76  459.55  571.52  410.46  600.9   1113.5  468.02  1359.9  1613.54 1024.92 1847.94 1704.13 725.34  913.83  945.38  851.76  994.38  968.19  957.13  979.47  1168.36 1369.75 1739.49 1825.89 1825.89 1809.02 1809.02 1721.21 1714.98 1714.98 963.53  1045.75 1918.39 1942.31 1787.79 1812.54 1967.68 1942.45 1965.63 1965.35 1837.51 1868.11 1943.3  2683.34 714.37  763.63  548.04  689.18  770.51  792.26  1050.99 1063.06 1126.09 1045.8  1196.94 1219.28 1426.42 936.41  917.28  1238.66 1540.3  732.65  709.21  422.2   778.65  2664.28 1926.66 1944.18 769.83  1085.04 824.44  492.8   518.2   1844.91 1312.78 888.13
15      969.81  1965.25 2217.48 2005.07 1980.97 2124.73 2146.62 2152.38 1991.35 2131.1  2000.97 2011.03 1914.11 81.6    0.0     381.25  371.44  541.23  653.2   492.12  682.58  1195.18 549.79  1441.58 1695.16 1106.6  1929.62 1785.81 807.02  995.51  1027.06 933.44  1076.06 1049.87 1038.75 1061.15 1250.04 1451.43 1821.17 1907.57 1907.57 1890.66 1890.66 1802.89 1796.66 1796.66 1045.21 1127.43 2000.07 2023.99 1869.47 1894.22 2049.36 2024.13 2047.31 2047.03 1919.19 1949.79 2024.98 2765.02 796.06  845.31  629.72  770.84  852.19  873.94  1132.67 1144.68 1207.77 1127.48 1278.69 1300.96 1508.1  1018.09 998.96  1320.34 1621.98 814.33  790.93  503.88  860.4   2745.95 2008.42 2025.86 851.51  1166.65 906.13  574.48  599.92  1926.59 1394.43 969.81
16      953.47  1960.94 2213.22 2000.81 1976.71 2120.47 2142.36 2148.12 1987.09 2126.84 1996.72 2006.77 1909.85 507.45  570.4   0.0     429.42  804.9   916.87  755.81  946.25  1458.85 193.92  1705.25 1958.89 725.26  2193.29 2049.44 425.68  614.17  772.59  552.1   694.68  668.53  657.42  679.78  1245.78 1447.17 2084.84 2171.24 2171.24 2154.34 2154.34 2066.56 2060.33 2060.33 790.78  873.0   2263.74 2092.23 1972.5  1948.29 2067.36 2091.71 2064.65 2042.77 1923.64 1904.3  2020.72 2760.76 433.4   482.65  893.39  1034.53 1115.86 1137.61 1396.41 1408.41 1471.44 1391.15 1542.36 1564.57 1771.77 1281.76 1262.61 1584.01 1885.65 1006.26 982.86  122.54  497.68  2741.7  2004.16 2021.6  1115.18 1430.29 1076.97 838.15  218.56  2190.26 1390.2  953.47
17      962.27  1969.79 2222.02 2009.61 1985.51 2129.27 2151.16 2156.92 1995.89 2135.64 2005.52 2015.57 1918.65 491.88  554.83  280.74  0.0     789.33  901.28  740.24  930.68  1443.28 178.35  1689.68 1943.32 734.06  2177.72 2033.91 434.48  622.97  781.35  560.95  703.52  677.33  666.27  688.61  1254.58 1455.97 2069.27 2155.67 2155.67 2138.71 2138.71 2050.99 2044.76 2044.76 799.58  881.76  2248.17 2101.03 1981.3  1957.09 2076.16 2100.51 2073.45 2051.57 1932.34 1913.1  2029.43 2769.52 424.62  473.79  877.82  1018.96 1100.27 1122.01 1380.81 1392.84 1455.78 1375.58 1526.79 1549.06 1756.2  1266.19 1247.06 1568.44 1870.08 1015.06 991.66  131.34  488.96  2750.5  2012.96 2030.4  1099.61 1414.82 1085.77 822.58  227.36  2174.69 1398.96 962.27
18      654.15  1649.59 1901.82 1689.41 1665.31 1809.07 1830.96 1836.72 1675.69 1815.44 1685.32 1695.37 1598.45 346.45  409.4   535.98  526.08  0.0     337.54  176.48  366.92  879.52  704.43  1125.92 1379.56 814.25  1613.96 1470.15 867.78  688.28  711.4   672.93  726.72  700.53  689.47  711.81  934.37  1135.77 1505.51 1591.91 1591.91 1575.02 1575.02 1487.23 1481    1481    729.55  811.77  1684.41 1708.33 1553.81 1578.56 1733.7  1708.47 1731.65 1731.37 1603.53 1634.13 1709.28 2449.36 950.7   999.95  314.06  455.2   536.53  558.28  817.08  829.08  892.06  811.82  963.03  985.3   1192.44 702.43  683.3   1004.68 1306.23 498.67  475.27  658.52  1015.04 2430.3  1692.76 1710.2  535.85  851.06  590.47  177.38  754.59  1610.93 1078.8  654.15
19      591.9   1587.34 1839.57 1627.16 1603.06 1746.8  1768.71 1774.47 1613.44 1753.19 1623.07 1633.12 1536.2  483.4   546.35  672.93  663.03  159.05  0.0     313.38  560.3   817.27  841.38  1063.67 1317.31 752.0   1551.71 1407.9  805.53  626.03  649.13  610.68  664.47  638.28  627.18  649.56  872.13  1073.52 1443.26 1529.66 1529.66 1512.76 1512.76 1424.98 1418.75 1418.75 667.3   749.52  1622.16 1646.08 1491.56 1516.31 1671.45 1646.22 1669.4  1669.12 1541.28 1571.88 1647.07 2387.08 950.98  1000.23 251.81  392.95  474.22  496.03  754.83  766.83  829.86  749.57  900.78  923.05  1130.19 640.18  621.05  942.43  1244.07 436.42  413.02  795.47  1015.32 2368.05 1630.51 1647.95 788.95  788.81  528.22  314.33  891.54  1548.68 1016.55 591.9
20      477.68  1473.13 1725.42 1513.01 1488.91 1632.67 1654.56 1660.32 1499.29 1639.03 1508.92 1518.97 1422.05 373.52  436.47  562.98  553.15  49.17   161.13  0.0     446.15  703.05  731.5   949.52  1203.16 637.85  1437.56 1293.75 691.38  511.88  535.0   496.53  550.32  524.13  513.07  535.41  757.98  959.37  1329.11 1415.51 1415.51 1398.64 1398.64 1310.83 1304.6  1304.6  553.15  635.37  1508.01 1531.93 1377.41 1402.16 1557.3  1532.07 1555.25 1554.97 1427.13 1457.73 1532.92 2272.96 836.83  886.08  137.66  278.8   360.13  381.82  640.68  652.68  715.71  635.42  786.63  808.9   1016.04 526.03  506.9   828.28  1129.92 322.27  298.87  685.59  901.17  2253.9  1516.36 1533.8  674.8   674.66  414.07  204.45  781.66  1434.53 902.4   477.68
21      468.16  1428.63 1680.83 1468.37 1444.27 1588.03 1609.92 1615.68 1454.71 1594.4  1464.37 1474.41 1377.41 577.8   640.77  767.33  757.43  482.54  579.87  326.3   0.0     412.95  935.78  904.88  1158.47 826.44  1392.92 1249.11 879.97  700.47  723.59  685.12  738.95  712.72  701.66  724     713.34  914.81  1284.47 1370.87 1370.87 1354    1354    1266.19 1259.96 1259.96 741.74  823.97  1463.37 1487.29 1332.77 1357.53 1512.66 1487.52 1510.61 1510.38 1382.49 1413.19 1488.28 2228.3  1025.46 1074.67 400.03  234.16  315.49  337.18  596.04  608.04  671.07  590.85  742.09  764.26  971.32  481.46  462.26  783.64  1085.28 588.15  564.75  889.87  1089.76 2209.28 1471.72 1489.16 352.64  630.02  404.48  408.64  985.94  1389.89 857.76  468.16
22      472.62  1151.34 1403.6  1191.19 1167.09 1310.85 1332.74 1338.5  1177.47 1317.22 1187.1  1197.15 1100.23 904.87  967.82  1094.37 1084.5  580.52  677.9   734.9   508.08  0.0     1262.85 589.15  842.79  896.61  1077.19 933.38  950.14  770.64  793.76  755.29  809.08  782.82  771.8   794.17  436.16  637.55  968.74  1055.14 1055.14 1038.27 1038.27 950.46  944.23  944.23  811.91  894.13  1147.64 1171.5  1017.04 1041.79 1196.93 1171.7  1194.86 1233.15 1066.76 1097.36 1211.1  1951.14 1095.59 1144.84 498.0   333.8   415.19  436.94  240.6   252.6   355.34  275.04  426.26  448.53  655.67  246.08  227.02  467.91  769.55  686.13  662.73  1216.94 1159.93 1932.08 1194.54 1211.93 527.28  314.29  501.09  735.8   1158.09 1074.16 580.58  472.62
23      1039.56 2035.0  2287.23 2074.78 2050.72 2194.48 2216.37 2222.13 2061.1  2200.85 2070.73 2080.78 1983.86 313.53  376.48  244.59  235.5   610.98  722.93  561.89  752.33  1264.9  0.0     1511.33 1764.97 969.92  1999.37 1855.56 670.34  858.83  1017.29 796.69  939.38  913.19  902.09  924.47  1319.76 1521.18 1890.92 1977.32 1977.32 1960.35 1960.35 1872.59 1866.41 1866.41 1035.44 1117.65 2069.82 2093.74 1939.22 1963.97 2119.11 2093.88 2117.06 2116.69 1988.94 2019.54 2094.73 2834.77 660.12  709.37  699.47  840.61  921.94  943.69  1202.47 1214.49 1277.52 1197.23 1348.44 1370.71 1577.85 1087.83 1068.69 1390.09 1691.73 884.08  860.68  367.2   724.46  2815.71 2078.17 2095.61 921.26  1236.47 975.88  644.23  463.27  1996.34 1464.21 1039.56
24      763.11  1155.19 1407.5  1195.09 1170.99 1314.75 1336.64 1342.4  1181.37 1321.12 1191.0  1201.05 1104.06 925.45  988.4   1114.98 1105.08 871.01  968.39  671.77  509.48  290.49  1283.43 0       431.58  1187.1  952.24  808.43  1240.63 1061.13 1084.25 1045.78 1099.57 1073.38 1062.32 1084.66 549.28  641.45  843.79  930.19  930.19  913.24  913.24  825.51  819.28  819.28  1102.4  1184.62 1022.69 1046.61 892.09  916.84  1071.98 1046.75 1069.93 1237.05 941.81  972.41  1215.0  1727.25 1386.08 1435.33 788.49  624.35  705.68  727.43  219.4   231.4   326.77  388.04  301.31  323.58  530.72  536.64  517.51  489.74  644.57  976.62  953.22  1237.52 1450.42 1708.19 1198.44 1215.88 482.18  436.36  791.58  756.38  1448.58 949.21  678.8   763.11
25      812.66  1062.42 1314.65 1102.24 1078.14 1221.9  1243.79 1249.55 1088.52 1228.27 1098.15 1108.2  1011.28 1246.2  1309.15 1435.73 1425.83 921.85  1019.23 1076.23 849.41  371.66  1604.13 116.84  0       1236.65 859.39  715.58  1290.18 1110.68 1133.8  1095.33 1149.12 1122.84 1111.87 1134.21 456.43  548.6   750.89  837.34  837.34  820.47  820.47  732.66  726.43  726.43  1151.95 1234.17 929.84  953.76  799.24  823.99  979.13  953.9   977.08  1144.2  848.96  879.56  1122.15 1856.29 1435.63 1484.88 839.33  675.19  756.52  778.27  302.58  314.58  236.51  295.29  208.46  230.73  437.87  587.48  568.35  396.89  551.75  1027.46 1004.06 1558.27 1499.97 1837.23 1105.57 1123.03 563.45  346.1   842.34  1077.13 1498.13 856.36  586     812.66
26      570.66  1578.11 1830.34 1617.93 1593.83 1737.59 1759.48 1765.24 1604.21 1743.96 1613.84 1623.89 1526.97 754.49  817.44  484.67  651.99  660.68  758.06  815.06  901.0   1051.44 416.49  1296.59 1550.23 0.0     1784.63 1640.82 53.53   231.29  389.75  169.22  311.84  285.63  274.59  296.93  862.9   1064.29 1716.93 1762.58 1762.58 1745.68 1745.68 1657.86 1651.67 1651.67 407.9   490.12  1738.07 1709.35 1589.62 1565.41 1684.42 1708.83 1681.77 1659.89 1540.76 1521.42 1637.84 2377.88 198.98  248.23  592.57  733.71  815.04  836.75  989.0   1001.0  1062.78 982.49  1133.7  1155.97 1363.11 906.51  887.38  1175.35 1476.99 623.38  599.98  328.07  263.32  2358.82 1621.28 1638.72 1129.71 1021.73 694.09  815.96  261.48  1781.6  1007.32 570.66
27      1322.36 283.81  510.13  209.63  273.62  417.38  439.27  444.96  284.0   423.75  293.63  303.68  352.9   1755.9  1818.85 1945.41 1935.52 1431.55 1528.93 1585.93 1359.11 1203.74 2113.88 889.98  706.17  1746.35 0.0     332.38  1799.88 1620.38 1643.5  1605.03 1658.82 1632.63 1621.48 1643.86 966.08  784.99  367.74  16.83   16.83   68.17   68.17   349.46  343.23  343.23  1661.65 1743.87 109.26  133.25  416.04  440.79  158.62  133.39  156.51  251.59  465.76  496.36  229.54  1057.67 1945.33 1994.58 1349.03 1184.89 1266.22 1287.97 1077.77 1089.82 746.21  804.99  702.03  724.3   417.75  1097.18 1078.05 906.59  382.57  1537.16 1513.76 2067.97 2009.67 1038.61 704.98  324.92  1394.39 855.8   1352.12 1586.83 2007.83 281.29  1095.7  1322.36
28      1226.41 358.4   610.53  398.22  374.12  517.88  539.77  545.53  384.4   524.25  394.13  404.18  307.26  1691.52 1754.47 1881.05 1871.15 1367.17 1464.55 1521.51 1294.73 1139.36 2066.95 825.57  648.92  1650.46 422.03  0.0     1703.99 1524.49 1547.61 1509.14 1562.93 1536.74 1525.68 1548.02 810.27  633.87  117.72  399.98  399.98  383.11  383.11  17.11   10.88   10.88   1565.76 1647.98 518.36  489.64  83.69   108.44  464.77  489.12  462.06  440.18  133.41  164.01  418.13  1158.17 1849.44 1898.61 1284.65 1120.51 1201.84 1223.59 1013.44 1025.44 681.83  740.61  637.65  659.92  353.37  1032.8  1013.67 842.21  318.19  1472.78 1449.31 1978.46 1913.78 1139.11 372.63  419.01  1330.01 791.42  1287.74 1522.45 1911.94 616.02  939.92  1226.41
29      585.54  1593.05 1845.22 1632.87 1608.77 1752.53 1774.42 1780.18 1619.15 1758.9  1628.78 1638.83 1541.91 748.24  811.19  478.42  645.74  675.62  772.98  830.0   916.0   1066.38 410.24  1311.53 1565.17 357.32  1799.57 1655.76 0.0     246.23  404.69  184.16  326.78  300.59  289.53  311.87  877.84  1079.23 1731.87 1777.52 1777.52 1760.65 1760.65 1672.79 1666.61 1666.61 422.84  505.06  1753.01 1724.29 1604.56 1580.35 1699.42 1723.77 1696.71 1674.83 1555.7  1536.36 1652.78 2392.82 197.61  246.86  607.51  748.65  829.98  851.73  1003.94 1015.94 1077.62 997.43  1148.64 1170.85 1378.05 921.45  902.32  1190.29 1491.93 638.32  614.92  321.82  261.95  2373.76 1636.22 1653.66 1144.65 1036.67 709.03  830.9   255.22  1796.54 1022.26 585.54
30      414.62  1422.13 1674.36 1461.95 1437.85 1581.61 1603.5  1609.26 1448.23 1587.98 1457.86 1467.91 1370.95 829.05  892.0   675.63  842.95  504.7   602.08  658.99  745.08  895.46  607.45  1140.61 1394.25 190.96  1628.65 1484.84 244.49  0.0     233.77  49.64   155.86  129.67  118.55  140.95  706.92  908.31  1560.95 1606.6  1606.6  1589.73 1589.73 1501.87 1495.69 1495.69 251.92  334.14  1582.09 1553.37 1433.64 1409.43 1528.5  1552.85 1525.79 1503.91 1384.78 1365.44 1481.86 2221.9  389.94  439.19  436.59  577.73  659.06  680.81  833.02  845.02  906.7   826.51  977.72  999.99  1207.13 750.53  731.4   1019.37 1320.95 467.31  443.95  519.03  454.27  2202.82 1465.3  1482.74 973.73  865.75  538.11  659.98  452.36  1625.62 851.34  414.62
31      398.08  1405.55 1657.82 1445.41 1421.31 1565.07 1586.96 1592.72 1431.69 1571.44 1441.32 1451.37 1354.45 812.51  875.46  794.41  961.73  488.16  585.54  642.54  728.54  878.92  726.23  1124.02 1377.71 309.74  1612.11 1468.3  363.27  183.73  0.0     168.42  222.21  196.02  184.96  207.3   690.38  891.77  1544.41 1590.06 1590.06 1573.19 1573.19 1485.32 1479.15 1479.15 157.25  239.47  1565.55 1536.83 1417.1  1392.87 1511.96 1536.31 1509.25 1487.37 1368.24 1348.9  1465.32 2205.36 508.72  557.92  420.05  561.19  642.52  664.27  816.47  828.48  890.16  809.97  961.18  983.45  1190.59 733.99  714.86  1002.83 1304.47 450.86  427.46  637.81  573.06  2186.3  1448.76 1466.2  957.19  849.21  521.57  643.44  571.22  1609.08 834.7   398.08
32      425.49  1432.94 1685.17 1472.76 1448.66 1592.42 1614.31 1620.06 1459.04 1598.79 1468.67 1478.72 1381.8  839.86  902.81  660.34  827.66  515.51  612.89  669.89  755.89  906.27  592.16  1151.42 1405.06 175.67  1639.46 1495.65 229.2   86.12   244.58  0.0     166.67  140.48  129.42  151.75  717.73  919.12  1571.76 1617.41 1617.41 1600.54 1600.54 1512.69 1506.5  1506.5  262.73  344.95  1592.9  1564.18 1444.45 1420.24 1539.24 1563.66 1536.6  1514.72 1395.59 1376.25 1492.67 2232.71 374.65  423.9   447.4   588.54  669.87  691.62  843.83  855.83  917.61  837.32  988.53  1010.8  1217.94 761.34  742.21  1030.18 1331.82 478.21  454.81  503.74  438.94  2213.65 1476.09 1493.55 984.54  876.56  548.92  670.79  437.15  1636.43 862.15  425.49
