        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52
13      416.13  840.13  1007.9  837.48  893.66  714.16  737.28  698.81  752.6   726.41  715.35  737.69  0.0     224.75  877.39  985.85  985.85  968.98  968.98  854.62  848.39  848.39  1039.11 1088.36 685.47  572.3   653.63  675.3   528.11  286.05  303.81  356.97  379.24  586.35  433.62  414.49  405.41  700.26  859.07  835.67  1168.2  1519.28 781.74  799.18  769.2   354.62  612.59  923.27  1101.61 1004.87 167.78  416.13
14      592.64  1016.63 793.39  679.65  1070.16 890.66  913.68  875.31  929.1   902.91  891.85  914.19  176.52  0.0     719.5   1037.9  1037.9  1021.03 1021.03 696.73  690.5   690.5   1215.61 1264.79 861.97  748.8   830.13  851.88  704.61  338.1   355.86  409.02  431.29  638.43  610.12  590.99  457.46  752.31  1035.57 1012.17 1344.7  1361.39 623.85  641.29  945.7   406.67  789.09  1099.77 1278.07 1056.92 306.09  592.64
15      1249.59 1673.58 413.64  84.3    1727.11 1547.61 1570.73 1532.26 1586.05 1559.86 1548.8  1571.14 894.62  718.11  0.0     391.59  391.59  374.72  374.72  101.38  95.15   95.15   1872.56 1921.81 1276.26 1112.12 1193.45 1215.2  1017.05 673.44  732.22  629.26  651.53  344.98  1024.41 1005.25 833.82  309.8   1464.3  1440.99 1995.2  1223.38 456.9   503.28  1321.62 783.03  1279.35 1514.06 1935.06 607.63  1024.19 1249.59
16      1344.41 1768.38 22.05   354.43  1821.93 1642.43 1665.55 1627.08 1680.87 1654.68 1643.62 1665.96 988.18  768.16  389.79  0       0       90.23   90.23   371.51  365.28  365.28  1967.38 2016.63 1371.08 1206.94 1288.27 1310.02 1111.87 768.26  827.04  724.08  746.35  439.8   1119.23 1100.1  928.64  404.62  1559.21 1535.81 2090.02 1021.78 546.11  308.09  1416.44 877.85  1374.17 1608.88 2029.88 303.34  1117.75 1344.41
17      1344.41 1768.38 22.05   354.43  1821.93 1642.43 1665.55 1627.08 1680.87 1654.68 1643.62 1665.96 988.18  768.16  389.79  0       0       90.23   90.23   371.51  365.28  365.28  1967.38 2016.63 1371.08 1206.94 1288.27 1310.02 1111.87 768.26  827.04  724.08  746.35  439.8   1119.23 1100.1  928.64  404.62  1559.21 1535.81 2090.02 1021.78 546.11  308.09  1416.44 877.85  1374.17 1608.88 2029.88 303.34  1117.75 1344.41
18      1318.5  1742.49 38.92   328.52  1796.02 1616.52 1639.57 1601.17 1654.96 1628.77 1617.71 1640.05 962.27  785.03  363.88  16.87   16.87   0       0       345.6   339.37  339.37  1941.47 1990.72 1345.17 1181.03 1262.36 1284.11 1085.96 742.35  801.13  698.17  720.44  413.89  1093.32 1074.19 902.73  378.71  1533.21 1509.9  2064.11 1038.65 562.98  324.9   1390.53 851.94  1348.26 1582.97 2003.97 277.43  1091.84 1318.5
19      1318.5  1742.49 38.92   328.52  1796.02 1616.52 1639.57 1601.17 1654.96 1628.77 1617.71 1640.05 962.27  785.03  363.88  16.87   16.87   0       0       345.6   339.37  339.37  1941.47 1990.72 1345.17 1181.03 1262.36 1284.11 1085.96 742.35  801.13  698.17  720.44  413.89  1093.32 1074.19 902.73  378.71  1533.21 1509.9  2064.11 1038.65 562.98  324.9   1390.53 851.94  1348.26 1582.97 2003.97 277.43  1091.84 1318.5
20      1209.36 1633.35 404.92  60.76   1686.83 1507.38 1530.48 1492.03 1545.82 1519.63 1508.57 1530.91 793.24  616.76  100.61  382.87  382.87  366     366     0       71.52   71.52   1832.33 1881.58 1267.54 1103.4  1184.73 1206.48 1008.28 664.63  723.5   620.52  642.81  336.23  1015.69 996.53  825.1   301.08  1455.67 1432.27 1961.42 1122    355.52  401.9   1312.9  774.31  1270.63 1505.34 1894.83 598.91  922.81  1209.36
21      1215.59 1639.53 411.15  66.99   1693.06 1513.61 1536.73 1498.26 1552.05 1525.86 1514.8  1537.09 799.41  622.99  106.84  389.1   389.1   372.23  372.23  6.15    0       0       1838.56 1887.79 1273.77 1109.63 1190.96 1212.71 1014.56 670.95  729.72  626.77  649.04  342.49  1021.92 1002.75 831.33  307.31  1461.9  1438.5  1967.65 1128.23 361.75  408.13  1319.13 780.54  1276.86 1511.57 1901.06 605.13  928.98  1215.59
22      1215.59 1639.53 411.15  66.99   1693.06 1513.61 1536.73 1498.26 1552.05 1525.86 1514.8  1537.09 799.41  622.99  106.84  389.1   389.1   372.23  372.23  6.15    0       0       1838.56 1887.79 1273.77 1109.63 1190.96 1212.71 1014.56 670.95  729.72  626.77  649.04  342.49  1021.92 1002.75 831.33  307.31  1461.9  1438.5  1967.65 1128.23 361.75  408.13  1319.13 780.54  1276.86 1511.57 1901.06 605.13  928.98  1215.59
23      797.45  569.25  2011.5  1867.69 274.58  458.16  616.57  396.09  538.71  512.44  501.46  523.8   1089.77 1291.16 1943.8  1989.45 1989.45 1972.58 1972.58 1884.72 1878.54 1878.54 0.0     49.25   819.35  960.58  1041.91 1063.66 1227.87 1289.65 1209.36 1360.57 1382.84 1589.98 1133.38 1114.25 1402.22 1703.86 850.25  826.85  420.22  2585.69 1848.15 1865.59 1356.58 1248.58 920.96  1042.83 357.46  2008.47 1234.19 797.45
24      748.28  520.0   1962.25 1818.44 225.33  408.91  567.37  346.84  489.46  463.27  452.21  474.55  1040.52 1241.91 1894.55 1940.2  1940.2  1923.33 1923.33 1835.47 1829.29 1829.29 43.51   0.0     770.1   911.33  992.66  1014.41 1178.62 1240.4  1160.11 1311.32 1333.59 1540.73 1084.13 1065.0  1352.97 1654.61 801.0   777.6   370.97  2536.44 1798.9  1816.34 1307.33 1199.35 871.71  993.58  308.23  1959.22 1184.94 748.28
25      340.11  698.38  1299.92 1156.11 751.84  572.42  595.54  557.07  610.86  584.67  573.59  595.95  620.34  821.73  1191.47 1277.87 1277.87 1261    1261    1173.19 1166.96 1166.96 897.37  946.62  0.0     141.16  222.49  244.18  515.04  578.07  497.78  648.99  671.26  878.4   388.39  369.26  690.64  992.28  443.26  419.86  974.07  2116.26 1378.72 1396.16 537.16  537.02  276.43  492.93  959.87  1296.89 764.76  340.11
26      515.6   939.63  1158.76 1014.95 993.15  813.66  836.74  798.31  852.1   825.91  814.85  837.14  479.18  680.57  1050.23 1136.71 1136.71 1119.81 1119.81 1032.03 1025.8  1025.8  1138.61 1187.86 499.08  0.0     81.29   103.08  373.88  436.91  356.57  507.83  530.1   737.24  247.23  228.1   549.48  851.12  687.21  663.81  1218.02 1975.1  1237.56 1255    614.97  395.86  502.17  736.88  1201.11 1155.73 623.6   515.6
27      434.31  858.3   1077.43 933.62  911.83  732.33  755.45  716.98  770.77  744.58  733.52  755.86  397.85  599.24  968.98  1055.38 1055.38 1038.51 1038.51 950.7   944.47  944.47  1057.28 1106.44 417.75  253.61  0       21.75   292.55  355.58  275.29  426.5   448.77  655.91  165.9   146.77  468.15  769.79  605.88  582.48  1136.69 1893.77 1156.23 1173.67 533.64  314.53  420.77  655.55  1119.78 1074.4  542.27  434.31
28      412.62  836.61  1055.74 911.93  890.14  710.64  733.76  695.29  749.08  722.89  711.83  734.17  376.09  577.55  947.29  1033.69 1033.69 1016.82 1016.82 929.01  922.78  922.78  1035.49 1084.84 396.06  231.92  313.25  0       270.86  333.89  253.6   404.81  427.08  634.22  144.21  125.08  446.46  748.1   584.19  560.79  1115.0  1872.07 1134.54 1151.98 511.95  292.84  399.15  633.86  1098.09 1052.71 520.58  412.62
29      521.64  945.63  1126.21 982.4   999.16  819.66  842.69  804.31  858.1   831.91  820.85  843.19  485.11  686.57  1017.76 1104.16 1104.16 1087.29 1087.29 999.48  993.25  993.25  1144.61 1193.86 547.02  382.88  464.21  485.96  0.0     404.36  324.07  475.28  497.55  704.69  295.17  276.04  516.93  818.57  735.09  711.75  1265.96 1981.1  1243.56 1261    553     363.31  550.06  784.82  1207.11 1123.18 629.6   521.64
30      653.68  1077.66 721.85  578.04  1131.27 951.77  974.89  936.42  990.21  964.02  952.96  975.3   297.52  389.69  613.4   699.8   699.8   682.92  682.92  595.12  588.89  588.89  1276.72 1325.97 680.42  516.28  597.61  619.36  433.65  0       136.38  70.92   93.19   300.33  428.57  409.44  237.98  414.21  868.55  845.15  1399.36 1699.69 950.64  964.12  725.69  187.19  683.51  918.22  1339.22 718.82  427.02  653.68
31      608.63  1032.62 802.14  658.32  1086.15 906.65  929.77  891.3   945.09  918.9   907.84  930.15  269.73  361.99  693.69  780.09  780.09  763.22  763.22  675.41  669.18  669.18  1231.6  1280.85 635.3   471.16  552.49  574.24  513.94  80.29   0       151.21  173.48  380.62  383.45  364.32  192.86  494.5   823.43  800.03  1354.24 1656.52 918.98  936.33  680.66  142.07  638.39  873.07  1294.1  799.11  399.34  608.63
32      1129.35 1553.34 650.93  507.12  1606.87 1427.37 1450.49 1412.02 1465.81 1439.62 1428.56 1450.9  773.12  865.29  542.48  628.88  628.88  612.01  612.01  524.2   517.97  517.97  1752.32 1801.57 1156.02 991.88  1073.21 1094.96 896.81  553.2   611.98  0       22.27   229.41  904.17  885.04  713.58  343.29  1344.15 1320.75 1874.96 1628.77 879.65  926.1   1201.38 662.79  1159.11 1393.82 1814.82 647.89  902.69  1129.35
33      1107.08 1531.07 628.66  484.85  1584.55 1405.1  1428.19 1389.75 1443.54 1417.35 1406.29 1428.53 750.81  843.02  520.21  606.61  606.61  589.74  589.74  501.86  495.7   495.7   1730.05 1779.3  1133.75 969.61  1050.94 1072.69 874.54  530.93  589.71  486.71  0       207.05  881.9   862.69  691.26  321.02  1321.88 1298.48 1852.69 1606.5  857.45  903.83  1179.11 640.52  1136.84 1371.55 1792.55 625.63  880.42  1107.08
34      1053.67 1477.66 421.52  277.71  1531.19 1351.69 1374.81 1336.34 1390.13 1363.94 1352.88 1375.22 697.44  789.61  313.07  399.47  399.47  382.58  382.58  294.79  288.56  288.56  1676.64 1725.89 1080.31 916.2   997.53  1019.28 821.13  477.52  536.3   433.34  455.61  0.0     828.49  809.36  637.9   113.88  1268.47 1245.07 1799.28 1399.36 650.31  696.62  1125.7  587.11  1083.43 1318.14 1739.06 418.49  827.01  1053.67
35      318.56  755.53  1246.44 1102.66 809.09  629.59  652.71  614.24  668.03  641.84  630.78  653.12  566.89  768.28  1138.02 1224.42 1224.42 1207.55 1207.55 1119.74 1113.51 1113.51 954.54  1003.79 251.85  87.71   169.04  190.79  461.59  524.62  444.33  595.54  617.81  824.95  0.0     315.77  637.19  938.83  439.98  416.58  970.79  2062.81 1325.27 1342.71 490.58  483.57  254.94  489.65  1016.99 1243.44 711.31  318.56
36      337.67  774.69  1265.6  1121.77 828.22  648.72  671.84  633.37  687.16  660.97  649.91  672.25  586.02  787.41  1157.15 1243.55 1243.55 1226.68 1226.68 1138.8  1132.64 1132.64 973.67  1022.92 270.92  106.84  188.17  209.92  480.72  543.75  463.46  614.67  636.94  844.08  19.13   0.0     656.3   957.96  459.11  435.71  989.92  2081.94 1344.4  1361.84 509.71  502.6   274.07  508.78  1036.17 1262.57 730.44  337.67
37      415.77  839.7   1012.09 868.28  893.24  713.79  736.81  698.44  752.23  726.04  714.98  737.32  379.23  580.7   903.64  990.04  990.04  973.17  973.17  885.36  879.13  879.13  1038.74 1087.99 442.44  278.3   359.63  381.38  246.71  290.24  209.95  361.16  383.43  590.57  190.59  171.46  0.0     704.44  630.57  607.17  1161.38 1875.23 1137.69 1155.13 487.8   249.19  445.53  680.24  1101.24 1009.06 523.73  415.77
38      939.79  1363.78 456.7   312.89  1417.31 1237.81 1260.93 1222.46 1276.25 1249.98 1239    1261.34 583.56  675.73  348.25  434.65  434.65  417.7   417.7   329.97  323.74  323.74  1562.76 1612.01 966.46  802.32  883.65  905.4   707.2   363.64  422.42  319.46  341.73  35.18   714.61  695.48  524.02  0.0     1154.59 1131.19 1685.4  1434.54 685.49  731.87  1011.82 473.23  969.55  1204.26 1625.26 453.67  713.13  939.79
39      543.71  587.71  1530.91 1387.1  641.24  461.74  484.86  446.39  500.18  473.95  462.93  485.27  835.97  1037.36 1422.46 1508.86 1508.86 1491.99 1491.99 1404.18 1397.95 1397.95 786.69  835.94  230.94  372.15  453.48  475.23  746.03  809.06  728.77  879.98  902.25  1109.39 619.38  600.25  921.63  1223.27 0.0     95.82   915.77  2331.89 1594.35 1611.79 768.15  768.01  507.42  454.36  849.19  1527.88 980.39  543.71
40      542.56  586.54  1529.74 1385.93 640.07  460.57  483.69  445.22  499.01  472.82  461.76  484.1   834.8   1036.19 1421.29 1507.69 1507.69 1490.82 1490.82 1403.01 1396.78 1396.78 785.52  834.77  229.84  370.98  452.31  474.06  744.86  807.89  727.6   878.81  901.08  1108.22 618.2   599.08  920.46  1222.1  104.16  0.0     914.61  2330.72 1593.18 1610.62 766.98  766.84  506.25  453.23  848.02  1526.71 979.22  542.56
41      830.9   602.72  2044.97 1901.16 303.14  491.63  650.09  429.56  572.18  545.99  534.93  557.27  1123.24 1324.63 1977.27 2022.92 2022.92 2006.05 2006.05 1918.19 1912.01 1912.01 316.68  365.93  852.84  994.05  1075.38 1097.13 1261.34 1323.12 1242.83 1394.04 1416.31 1623.45 1166.85 1147.72 1435.69 1737.33 883.72  860.23  0.0     2619.16 1881.62 1899.06 1191.46 1282.07 954.43  914.43  96.07   2041.94 1267.66 830.9
42      2171.34 2595.38 1274.77 1412.54 2648.91 2469.41 2492.53 2454.06 2507.85 2481.66 2470.6  2492.94 1755.25 1578.79 1452.39 1291.6  1291.6  1601.94 1601.94 1429.62 1423.39 1423.39 2794.36 2843.61 2440.72 2327.55 2408.88 2430.63 2283.36 1916.85 1934.61 1917.52 1939.79 1633.24 2188.87 2169.74 2036.21 1598.06 2614.32 2590.92 2923.45 0       1356.74 1113.06 2524.45 1985.42 2367.84 2678.52 2856.86 1637.92 1884.84 2171.34
43      1207.93 1631.92 508.05  178.71  1685.45 1505.95 1529.07 1490.6  1544.39 1518.2  1507.14 1529.48 791.81  615.33  154.92  486     486     469.13  469.13  195.79  189.56  189.56  1830.9  1880.15 1370.71 1206.6  1287.86 1309.61 1111.46 767.85  826.59  723.67  746.03  439.39  1118.82 1099.69 928.23  404.21  1558.8  1535.4  1959.99 1120.54 0       400.47  1416.03 877.44  1404.38 1608.47 1893.43 702.04  921.43  1207.93
44      1217.4  1641.37 327.27  458.58  1694.95 1515.45 1538.52 1500.1  1553.89 1527.7  1516.64 1538.98 801.31  624.83  498.43  344.1   344.1   395.45  395.45  475.66  469.43  469.43  1840.4  1889.65 1486.76 1373.59 1454.92 1476.67 1329.4  962.89  980.65  1033.81 1056.08 734.08  1234.91 1215.78 1082.25 698.9   1660.36 1636.96 1969.49 889.54  402.78  0       1570.49 1031.46 1413.88 1724.49 1902.9  608.56  930.88  1217.4
45      708.69  1066.94 1367.56 1223.75 1120.5  940.96  964.12  925.65  979.44  953.16  942.19  964.53  726.53  927.92  1259.11 1345.51 1345.51 1328.64 1328.64 1240.83 1234.6  1234.6  1265.89 1315.2  640.55  474.69  556.02  577.77  411.89  645.71  565.42  716.63  738.9   946.04  536.52  517.39  758.28  1059.92 828.68  805.28  1088.31 2222.45 1484.91 1502.35 0       604.66  645.01  607.17  1184.29 1364.53 870.95  708.69
46      561.45  985.44  849.51  705.62  1038.97 859.47  882.59  844.12  897.91  871.72  860.66  882.92  317.11  409.28  740.98  827.38  827.38  810.53  810.53  722.7   716.47  716.47  1184.42 1233.67 588.12  423.98  505.31  527.07  392.39  127.52  47.26   198.5   220.77  427.91  336.19  317.14  145.68  541.85  776.35  752.85  1307.06 1703.81 966.27  983.71  633.5   0       591.21  825.92  1246.97 846.4   446.68  561.45
47      346.09  704.41  1350.43 1206.62 757.85  578.44  601.54  563.09  616.88  590.69  579.63  601.97  638.37  839.76  1241.98 1328.38 1328.38 1311.51 1311.51 1223.7  1217.47 1217.47 903.39  952.54  316.91  191.67  273     294.75  565.55  628.58  548.29  699.5   721.77  928.91  438.9   419.77  741.15  1042.79 505.04  481.64  1035.85 2134.29 1396.75 1414.19 589.83  587.53  0       554.71  965.89  1347.4  782.79  346.09
48      1078.05 1217.44 2037.86 1894.05 917.86  1106.35 1135.3  1044.28 1186.9  1160.67 1149.65 1171.99 1358.28 1559.67 1929.41 2015.81 2015.81 1998.88 1998.88 1911.13 1904.9  1904.9  906.85  956.15  737.96  879.1   960.43  982.18  1252.98 1316.01 1235.69 1386.83 1409.2  1616.34 1126.33 1107.2  1428.58 1730.22 922.57  899.17  614.72  2854.2  2116.58 2134.1  959.75  1274.96 1014.37 0       710.79  2034.83 1502.7  1078.05
49      780.51  552.32  1994.57 1850.76 252.74  441.23  599.67  379.16  521.78  495.59  484.47  506.87  1072.84 1274.23 1926.87 1972.52 1972.52 1955.65 1955.65 1867.79 1861.61 1861.61 266.24  315.53  802.43  943.65  1024.98 1046.73 1210.94 1272.72 1192.43 1343.64 1365.91 1573.05 1116.45 1097.32 1385.29 1686.93 833.32  809.92  122.69  2568.75 1831.22 1848.66 1156.91 1231.67 904.03  879.88  0       1991.54 1217.26 780.51
50      1222.87 1646.9  174.54  429.93  1700.39 1520.89 1544.01 1505.54 1559.33 1533.14 1522.08 1544.42 866.64  958.81  465.29  152.49  152.49  135.62  135.62  447.01  440.8   440.8   1845.84 1895.09 1249.6  1085.47 1166.73 1188.48 990.33  646.72  705.5   602.54  624.81  318.26  997.7   978.56  807.1   283.08  1437.67 1414.27 1968.48 1314.11 802.53  460.58  1294.9  756.31  1252.63 1487.38 1908.34 0       996.21  1222.87
51      491.64  915.63  1055.61 885.19  969.16  789.74  812.79  774.38  828.16  801.98  790.87  813.21  75.49   272.39  925.02  1033.49 1033.49 1016.62 1016.62 902.26  896.03  896.03  1114.66 1163.86 760.97  647.8   729.14  750.88  603.61  333.75  351.5   404.61  426.88  634.02  509.16  489.99  453.1   747.9   934.66  911.17  1243.76 1566.92 829.38  846.82  844.7   402.19  688.09  998.77  1177.11 1052.55 0       491.64
52      0.0     617.63  1213.97 1070.16 671.16  491.62  514.7   476.31  530.1   503.91  492.85  515.19  292.2   493.63  1146.27 1191.92 1191.92 1175.05 1175.05 1087.22 1081.01 1081.01 816.61  865.86  475.04  349.8   431.13  452.88  430.34  492.12  411.83  563.04  585.31  792.45  335.85  316.72  604.69  906.33  636.57  613.17  945.7   1788.16 1050.62 1068.06 671.43  451.07  390.09  712.84  879.11  1210.94 436.66  0.0
