        1       2       3       4       5       6       7       8       9       10      11      12      13      14      15      16      17      18      19      20      21      22      23      24      25      26      27      28      29      30      31      32      33      34      35      36      37      38      39      40      41      42      43      44      45      46      47      48      49      50      51      52      53      54      55      56      57      58      59      60      61      62      63      64      65      66      67      68      69      70      71      72      73      74      75      76      77      78      79      80      81      82      83      84      85      86      87      88      89      90      91      92      93      94      95      96      97      98      99      100     101     102     103     104     105     106     107     108     109     110     111     112
11      1242.9  1582.19 1664.41 78.18   49.46   396.59  372.38  24.59   48.94   21.88   0.0     347.74  328.39  94.79   1865.87 1915.12 1479.96 1315.82 1397.15 1418.99 1208.71 1220.75 877.13  935.92  832.93  855.23  548.75  1228.11 1208.98 1037.52 513.5   1668.09 1644.69 1994.96 1930.21 1154.72 1797.16 1003.33 1017.33 1064.96 826.77  398.7   391.51  391.51  922.98  149.13  375.44  74.94   138.93  282.69  304.58  474.16  1496.7  2046.71 147.76  1984.23 169.02  463.31  1949.78 1709.08 1962.3  1666.85 837.1   310.34  199.11  1564.45 1751.85 1859.39 1720.42 1562.48 523.9   433.99  1579.36 1495.15 301.04  2076.31 1297.18 1936.07 1716.86 1553.17 650.3   1659.82 1886.83 1863.79 1542.11 2089.13 1519.5  199.11  354.92  1334.67 1620.76 1681.3  1020.91 149.31  363.85  1582.68 323.2   130.93  892.15  1421.82 289.06  903.92  428.16  190.23  1525.32 986.73  1439.35 1717.76 1928.37 412.22  956.35  1242.9
12      1093.06 1432.35 1514.57 384.95  356.22  79.34   55.13   331.27  355.71  328.58  306.69  0.0     30.6    284.72  1716.03 1765.28 1362.39 1249.22 1330.55 1352.3  1102.37 1114.37 770.7   829.54  726.58  748.85  442.3   1110.54 1091.41 931.14  407.12  1535.99 1512.59 1845.02 1780.37 1004.88 1647.32 896.95  910.95  915.12  676.94  260.96  253.72  253.72  1024.76 224.99  477.22  264.81  240.71  384.47  406.36  177.65  1425.39 1929.14 454.53  1866.66 270.77  166.8   1832.21 1591.51 1844.73 1517.05 737.8   412.05  472.04  1414.6  1634.28 1709.55 1570.58 1444.91 206.65  535.77  1429.52 1423.84 593.72  1958.79 1217.98 1786.23 1599.29 1403.3  500.46  1542.22 1769.26 1713.95 1392.27 1971.56 1448.19 472.04  219.8   1255.47 1488.66 1549.28 914.53  251.09  228.73  1511.31 188.08  437.7   785.77  1342.62 390.84  1005.7  239.22  285.6   1446.12 880.3   1289.51 1600.19 1778.53 704.95  806.51  1093.06
13      1062.43 1401.75 1483.97 354.35  325.63  202.94  178.73  300.76  325.11  298.05  276.17  154.08  0.0     254.12  1685.43 1734.68 1331.79 1218.62 1299.95 1321.62 1162.43 1174.43 807.92  825.68  850.18  872.45  565.9   1079.94 1060.81 927.28  530.72  1505.39 1481.99 1814.45 1749.77 974.28  1616.7  914.54  928.51  884.42  646.34  384.56  377.33  377.33  994.16  194.39  446.62  234.21  210.11  353.87  375.76  301.25  1394.79 1898.54 423.93  1836.06 240.15  290.4   1801.61 1560.91 1814.13 1486.45 861.45  381.52  475.28  1384.01 1603.68 1678.95 1539.98 1414.31 330.25  505.17  1398.92 1393.29 717.37  1928.19 1187.38 1755.63 1568.69 1372.73 469.86  1511.69 1738.66 1683.35 1361.67 1940.96 1417.59 475.28  189.2   1224.87 1458.06 1518.68 1038.13 220.49  198.13  1480.71 157.43  407.1   909.33  1312.02 360.24  975.1   208.53  255     1415.52 876.4   1258.91 1569.59 1747.93 828.55  775.91  1062.43
14      1264.95 1604.24 1686.46 100.23  71.51   418.64  394.41  46.64   70.99   43.93   22.05   369.76  350.44  0.0     1887.92 1937.17 1502.01 1337.87 1419.2  1440.95 1230.77 1242.8  899.19  957.97  854.92  877.28  570.73  1250.16 1231.03 1059.57 535.55  1690.14 1666.74 2016.96 1952.26 1176.77 1819.21 1025.38 1039.38 1087.01 848.82  420.79  413.48  413.48  945.03  171.17  397.49  96.99   160.98  304.74  326.63  496.21  1518.67 2068.76 169.81  2006.28 191.04  485.36  1971.83 1731.13 1984.35 1688.94 859.15  332.39  221.15  1586.5  1773.9  1881.44 1742.47 1584.53 545.95  455.96  1601.41 1517.29 323.07  2098.41 1319.23 1958.12 1738.91 1575.13 672.35  1681.91 1908.88 1885.84 1564.16 2111.18 1541.55 221.15  376.97  1356.72 1642.81 1703.43 1042.96 171.36  385.9   1604.67 345.25  152.98  914.2   1443.87 311.11  925.97  450.3   212.28  1547.37 1008.78 1461.4  1739.81 1950.42 434.27  978.4   1264.95
15      797.45  634.77  716.99  1964.94 1936.22 1816.49 1792.28 1911.35 1935.7  1908.64 1886.76 1767.63 1748.29 1864.71 0.0     49.25   819.35  960.58  1041.91 1063.66 1215.87 1227.87 1289.65 1209.36 1360.57 1382.84 1589.98 1133.38 1114.25 1402.22 1703.86 850.25  826.85  420.22  64.34   902.97  172.03  1409.48 1423.48 949.79  1089.77 1803.12 1795.89 1795.89 2604.73 1804.97 2057.21 1844.8  1820.7  1964.46 1986.35 1878.54 1134.49 580.28  1989.45 632.83  1850.71 1867.69 856.78  1034.15 610.9   569.25  1777.1  1992.11 1972.58 523.8   1076.92 229.72  274.58  887.55  1943.8  2115.76 538.71  1133.07 1897.29 573.47  1240.82 396.28  1041.93 512.44  1291.16 984.93  793.83  81.52   501.46  946.76  1157.39 1972.58 1795.53 1278.31 802.92  863.54  1523.46 1831.08 1804.37 1220.44 1763.81 2011.5  1413.58 1255.43 1970.83 2585.69 1848.15 1865.59 1356.58 1248.58 920.96  1042.83 357.46  2008.47 1234.19 797.45
16      748.28  585.52  667.72  1915.68 1886.97 1767.24 1743.03 1862.1  1886.41 1859.39 1837.51 1718.38 1699.04 1815.46 43.51   0.0     770.1   911.33  992.66  1014.41 1166.62 1178.62 1240.4  1160.11 1311.32 1333.59 1540.73 1084.13 1065.0  1352.97 1654.61 801.0   777.6   370.97  107.8   853.74  122.78  1360.23 1374.23 900.49  1040.52 1753.87 1746.64 1746.64 2555.45 1755.73 2007.96 1795.55 1771.45 1915.21 1937.1  1829.29 1085.34 531.03  1940.2  583.58  1801.51 1818.44 807.53  984.9   561.65  520.0   1727.85 1942.86 1923.33 474.55  1027.67 180.47  225.33  838.3   1894.55 2066.51 489.46  1083.85 1848.04 524.22  1191.57 347.03  992.68  463.27  1241.91 935.61  744.58  32.27   452.21  897.51  1108.14 1923.33 1746.28 1229.06 753.67  814.29  1474.21 1781.83 1755.21 1171.26 1714.56 1962.25 1364.33 1206.18 1921.58 2536.44 1798.9  1816.34 1307.33 1199.35 871.71  993.58  308.23  1959.22 1184.94 748.28
17      340.11  613.69  695.91  1370.37 1394.29 1239.77 1264.52 1419.66 1394.43 1417.61 1417.33 1289.49 1320.09 1395.28 897.37  946.62  0.0     141.16  222.49  244.18  503.04  515.04  578.07  497.78  648.99  671.26  878.4   388.39  369.26  690.64  992.28  443.26  419.86  974.07  961.71  445.57  828.66  697.87  711.9   486.41  620.34  1091.54 1084.31 1084.31 2135.32 1335.55 1587.78 1375.37 1351.27 1495.03 1516.92 1166.96 315.17  821.88  1277.87 759.4   1381.33 1156.11 724.95  484.25  737.47  698.38  1065.47 1522.68 1261    595.95  527.02  890.89  751.84  337.65  1191.47 1646.33 610.86  313.71  1185.71 851.53  527.99  967.57  492.03  584.67  821.73  435.03  662.0   895.29  573.59  864.3   337.97  1261    1326.1  565.48  395.88  456.55  811.88  1361.65 1335.03 401.09  1294.38 1299.92 702.0   436.0   1501.4  2116.26 1378.72 1396.16 537.16  537.02  276.43  492.93  959.87  1296.89 764.76  340.11
18      515.6   854.93  937.15  1229.21 1253.13 1098.61 1123.36 1278.5  1253.27 1276.45 1276.17 1148.33 1178.93 1254.12 1138.61 1187.86 499.08  0.0     81.29   103.08  361.88  373.88  436.91  356.57  507.83  530.1   737.24  247.23  228.1   549.48  851.12  687.21  663.81  1218.02 1202.95 427.46  1069.9  556.74  570.74  345.25  479.18  950.38  943.15  943.15  1994.16 1194.39 1446.62 1234.21 1210.11 1353.83 1375.76 1025.8  515.82  1065.83 1136.71 1003.35 1240.17 1014.95 968.9   728.2   981.42  939.63  924.29  1381.52 1119.81 837.14  770.97  1132.13 993.15  581.6   1050.23 1505.17 852.1   514.36  1044.55 1095.41 386.83  1208.81 735.98  825.91  680.57  678.98  905.95  1136.53 814.85  1108.2  538.62  1119.81 1184.94 424.32  639.88  700.5   670.72  1220.49 1193.87 601.67  1153.22 1158.76 560.84  511.47  1360.24 1975.1  1237.56 1255    614.97  395.86  502.17  736.88  1201.11 1155.73 623.6   515.6
19      434.31  773.6   855.82  1147.88 1171.8  1017.28 1042.03 1197.17 1171.94 1195.08 1194.84 1067.0  1097.6  1172.79 1057.28 1106.44 417.75  253.61  0       21.75   280.55  292.55  355.58  275.29  426.5   448.77  655.91  165.9   146.77  468.15  769.79  605.88  582.48  1136.69 1121.62 346.13  988.57  475.41  489.41  263.92  397.85  869.05  861.8   861.8   1912.83 1113.06 1365.29 1152.88 1128.78 1272.54 1294.43 944.47  434.49  984.5   1055.38 922.02  1158.84 933.62  887.52  646.87  900.09  858.3   842.98  1300.19 1038.51 755.86  689.64  1050.8  911.83  500.27  968.98  1423.84 770.77  433.01  963.22  1014.15 305.5   1127.48 654.65  744.58  599.24  597.65  824.62  1055.2  733.52  1026.92 457.29  1038.51 1103.61 342.99  558.55  619.17  589.39  1139.16 1112.54 520.41  1071.89 1077.43 479.51  430.14  1278.91 1893.77 1156.23 1173.67 533.64  314.53  420.77  655.55  1119.78 1074.4  542.27  434.31
20      412.62  751.91  834.13  1126.19 1150.11 995.59  1020.34 1175.48 1150.25 1173.43 1173.15 1045.31 1075.91 1151.1  1035.49 1084.84 396.06  231.92  313.25  0       258.86  270.86  333.89  253.6   404.81  427.08  634.22  144.21  125.08  446.46  748.1   584.19  560.79  1115.0  1099.93 324.44  966.88  453.65  467.72  242.23  376.09  847.36  840.13  840.13  1891.14 1091.34 1343.6  1131.19 1107.09 1250.85 1272.74 922.78  412.8   962.81  1033.69 900.33  1137.15 911.93  865.88  625.18  878.4   836.61  821.34  1278.5  1016.82 734.17  667.95  1029.11 890.14  478.58  947.29  1402.15 749.08  411.34  941.53  992.41  283.81  1105.79 632.96  722.89  577.55  575.96  802.93  1033.51 711.83  1005.2  435.6   1016.82 1081.92 321.3   536.86  597.48  567.7   1117.47 1090.85 498.72  1050.2  1055.74 457.82  408.45  1257.22 1872.07 1134.54 1151.98 511.95  292.84  399.15  633.86  1098.09 1052.71 520.58  412.62
21      533.65  872.94  955.16  1208.67 1232.59 1078.07 1102.82 1257.96 1232.73 1255.91 1294.18 1127.79 1158.39 1272.13 1156.62 1205.87 558.98  394.89  476.22  497.97  0.0     12.01   416.37  336.08  487.29  509.56  716.7   307.18  288.05  528.94  830.58  747.16  723.76  1277.97 1220.96 445.47  1087.91 536.2   550.2   363.26  497.19  929.84  922.58  922.58  2012.17 1212.39 1464.63 1252.22 1228.12 1371.88 1393.68 1005.26 575.73  1125.78 1116.17 1063.3  1258.18 994.31  1028.85 788.15  1041.37 957.64  903.82  1399.53 1099.23 855.2   830.92  1150.14 1011.11 641.55  1029.77 1523.18 870.11  574.31  1023.92 1155.43 336.87  1226.82 795.93  843.92  698.58  738.93  965.9   1154.54 832.86  1168.1  598.57  1099.23 1202.95 197.14  699.83  760.45  526.52  1238.5  1211.88 661.59  1171.23 1138.22 540.3   461.51  1378.25 1993.11 1255.57 1273.01 565.01  375.32  562.12  796.83  1219.12 1135.19 641.61  533.65
22      521.64  860.93  943.15  1196.66 1220.58 1066.06 1090.81 1245.95 1220.72 1243.9  1282.17 1115.78 1146.38 1260.12 1144.61 1193.86 547.02  382.88  464.21  485.96  42.08   0.0     404.36  324.07  475.28  497.55  704.69  295.17  276.04  516.93  818.57  735.09  711.75  1265.96 1208.95 433.46  1075.9  524.19  538.19  351.25  485.11  917.83  910.51  910.51  2000.16 1200.36 1452.62 1240.21 1216.11 1359.87 1381.76 993.25  563.72  1113.77 1104.16 1051.29 1246.17 982.4   1016.83 776.14  1029.36 945.63  891.81  1387.52 1087.29 843.19  818.91  1138.13 999.16  629.54  1017.76 1511.17 858.1   562.3   1012.0  1143.42 324.86  1214.81 783.92  831.91  686.57  726.92  953.89  1142.53 820.85  1156.16 586.56  1087.29 1190.94 185.13  687.82  748.44  514.51  1226.46 1199.87 649.68  1159.22 1126.21 528.29  449.5   1366.24 1981.1  1243.56 1261    553     363.31  550.06  784.82  1207.11 1123.18 629.6   521.64
23      653.68  993.04  1075.26 792.3   816.22  661.7   686.45  841.59  816.36  839.54  985.27  711.42  742.02  963.24  1276.72 1325.97 680.42  516.28  597.61  619.36  421.65  433.65  0       136.38  70.92   93.19   300.33  428.57  409.44  237.98  414.21  868.55  845.15  1399.36 1341.06 565.57  1208.01 203.79  217.79  483.36  297.52  513.47  506.24  506.24  1718.75 903.51  1155.74 943.33  919.18  1062.96 1084.88 588.89  697.16  1247.17 699.8   1184.69 949.29  578.04  1150.24 909.54  1162.76 1077.66 487.45  1090.64 682.92  975.3   952.26  1270.23 1131.27 762.94  613.4   1214.29 990.21  695.67  607.64  1276.76 497.64  1346.92 917.28  964.02  389.69  860.32  1087.29 1274.64 952.96  1289.59 719.96  682.92  931.19  535.13  821.22  881.84  233.81  929.61  940.06  783.08  899.5   721.85  123.84  622.28  1069.36 1699.69 950.64  964.12  725.69  187.19  683.51  918.22  1339.22 718.82  427.02  653.68
24      608.63  947.92  1030.14 872.59  896.51  741.99  766.74  921.88  896.65  919.83  957.59  791.71  822.25  935.54  1231.6  1280.85 635.3   471.16  552.49  574.24  501.94  513.94  80.29   0       151.21  173.48  380.62  383.45  364.32  192.86  494.5   823.43  800.03  1354.24 1295.92 520.45  1162.89 200.12  214.12  438.24  269.73  593.76  586.53  586.53  1675.51 875.74  1128.04 915.63  891.53  1035.29 1057.16 669.18  652.04  1202.05 780.09  1139.57 921.59  658.32  1105.1  864.42  1117.64 1032.62 567.74  1062.89 763.22  930.15  907.19  1225.12 1086.15 717.82  693.69  1186.59 945.09  650.58  687.93  1231.63 452.52  1301.8  872.2   918.9   361.99  815.2   1042.17 1229.52 907.84  1244.47 674.84  763.22  866.36  490.01  776.1   836.72  314.1   901.91  875.29  737.96  834.64  802.14  204.22  577.16  1041.66 1656.52 918.98  936.33  680.66  142.07  638.39  873.07  1294.1  799.11  399.34  608.63
25      1129.35 1468.64 1550.86 721.38  745.3   590.78  615.53  770.67  745.44  768.62  947.27  640.5   671.1   925.22  1752.32 1801.57 1156.02 991.88  1073.21 1094.96 884.81  896.81  553.2   611.98  0       22.27   229.41  904.17  885.04  713.58  343.29  1344.15 1320.75 1874.96 1816.66 1041.17 1683.55 679.39  693.39  958.96  773.12  442.55  435.23  435.23  1647.83 865.49  1117.72 905.31  881.21  1024.97 1046.86 517.97  1172.76 1722.77 628.88  1660.29 911.27  507.12  1625.84 1385.14 1638.36 1553.34 673.26  1052.62 612.01  1450.9  1427.91 1745.84 1606.87 1238.54 542.48  1176.25 1465.81 1171.24 536.72  1752.35 973.24  1822.52 1392.92 1439.62 865.29  1335.92 1562.89 1750.24 1428.56 1765.19 1195.56 612.01  860.3   1010.73 1296.82 1357.44 696.97  891.59  869.23  1258.68 828.58  650.93  568.21  1097.88 1031.34 1628.77 879.65  926.1   1201.38 662.79  1159.11 1393.82 1814.82 647.89  902.69  1129.35
26      1107.08 1446.37 1528.59 699.11  723.03  568.51  593.26  748.4   723.17  746.35  925.0   618.23  648.83  902.95  1730.05 1779.3  1133.75 969.61  1050.94 1072.69 862.54  874.54  530.93  589.71  486.71  0       207.05  881.9   862.69  691.26  321.02  1321.88 1298.48 1852.69 1794.39 1018.9  1661.34 657.12  671.12  936.69  750.81  420.28  413.05  413.05  1625.56 843.22  1095.45 883.04  858.94  1002.7  1024.58 495.7   1150.49 1700.5  606.61  1638.02 889.0   484.85  1603.57 1362.87 1616.09 1531.07 650.99  1030.35 589.74  1428.53 1405.64 1723.57 1584.55 1216.27 520.21  1154.0  1443.54 1148.96 514.45  1730.13 950.97  1800.25 1370.65 1417.35 843.02  1313.65 1540.62 1727.97 1406.29 1742.87 1173.29 589.74  838.03  988.46  1274.55 1335.17 674.65  869.32  846.96  1236.33 806.31  628.66  545.94  1075.61 1009.07 1606.5  857.45  903.83  1179.11 640.52  1136.84 1371.55 1792.55 625.63  880.42  1107.08
27      1053.67 1392.96 1475.18 491.97  515.89  361.37  386.12  541.26  516.03  539.21  717.86  411.09  441.69  695.81  1676.64 1725.89 1080.31 916.2   997.53  1019.28 809.13  821.13  477.52  536.3   433.34  455.61  0.0     828.49  809.36  637.9   113.88  1268.47 1245.07 1799.28 1740.98 965.49  1607.93 603.71  617.71  883.28  697.44  213.14  205.91  205.91  1418.39 636.08  888.31  675.9   651.8   795.56  817.45  288.56  1097.08 1647.09 399.47  1584.61 681.86  277.71  1550.16 1309.42 1562.68 1477.66 443.85  823.21  382.58  1375.22 1352.23 1670.16 1531.19 1162.78 313.07  946.86  1390.13 1095.62 307.31  1676.67 897.56  1746.84 1317.24 1363.94 789.61  1260.24 1487.21 1674.56 1352.88 1689.51 1119.88 382.58  630.88  935.05  1221.14 1281.76 621.29  662.18  639.82  1183.0  599.17  421.52  492.53  1022.2  801.93  1399.36 650.31  696.62  1125.7  587.11  1083.43 1318.14 1739.06 418.49  827.01  1053.67
